PeriodId,TurnoverRec-89
1,100
2,-91.304347826087
3,-70.9090909090909
4,-83.8235294117647
5,-57.8488372093023
6,-59.3625498007968
7,-64.9253731343284
8,-48.8372093023256
9,-61.9047619047619
10,-45.2261306532663
11,-35.8778625954198
12,-39.9280575539568
13,-61.3953488372093
14,-40.2684563758389
15,-45.0310559006211
16,-36.8243243243243
17,-54.9261083743842
18,-55.787037037037
19,-45.5645161290323
Median,-54.9261083743842
Average,-54.9261083743842
