CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,6,,1,2
9,14,,2,1
7,3,,1,5
32,40,,1,24
8,15,,1,6
3,2,,1,3
14,1,,1,43
6,14,,2,7
7,1,,10,36
1,3,,1,3
1,4,,1,2
1,1,,1,11
2,11,,1,1
24,6,,2,1
1,5,,1,3
1,10,,5,2
18,3,,1,6
2,8,,1,109
3,30,,2,1
3,7,,1,376
5,4,,1,25
1,30,,10,3
12,9,,1,8
1,12,,1,1
4,2,,1,19
265,1,,5,316
1,2,,3,5
4,1,,66,210
7,7,,1,6
1,5,,2,35
1,1,,1,56
4,1,,1,89
1,10,,2,69
1,46,,1,32
1,1,,17,1
1,1,,2,37
3,28,,1,86
1,3,,1,1
1,3,,8,1
1,3,,408,2
1,4,,33,5
1,3,,3,14
1,5,,2,1
2,14,,1,1
18,7,,1,2
82,6,,15,1
1,11,,11,5
1,2,,2,3
1,4,,2,2
5,1,,18,9
1,5,,3,1
3,1,,87,55
5,4,,6,2
2,16,,1,10
1,3,,2,104
8,2,,5,1
6,37,,3,1
1,64,,1,2
4,3,,48,2
3,4,,20,2
20,10,,13,61
10,2,,2,1
17,1,,31,2
1,21,,1,5
75,22,,21,20
1,21,,1,5
6,41,,2,39
50,1,,1,1
1,1,,1,8
14,4,,1,1
6,8,,1,1
1,1,,3,1
1,5,,1,7
1,1,,10,2
12,2,,3,2
56,2,,4,6
102,16,,1,9
1,1,,1,25
6,6,,1,1
26,16,,37,4
8,5,,1,4
95,1,,1,7
3,1,,1,3
30,1,,4,1
3,1,,2,19
1,1,,2,1
7,3,,1,4
21,3,,9,24
4,19,,12,1
1,14,,93,1
29,8,,6,41
29,1,,8,17
1,1,,111,48
1,30,,5,19
32,1,,1,4
1,1,,1,8
56,6,,4,7
2,1,,1,7
24,45,,1,73
10,38,,1,6
1,53,,16,13
6,3,,1,7
3,8,,141,2
2,2,,1,15
8,4,,10,8
26,8,,13,5
1,10,,2,2
24,6,,12,52
2,3,,2,1
8,11,,7,1
4,2,,2,1
1,3,,10,1
3,12,,1,272
6,10,,1,15
1,4,,1,1
1,1,,1,1
4,19,,1,15
3,1,,450,3
9,2,,6,55
6,1,,1,58
1,4,,2,1
2,1,,1,1
2,12,,13,2
1,142,,1,19
1,66,,2,141
1,4,,2,36
1,9,,14,59
1,3,,2,5
1,1,,1,34
29,1,,11,37
27,4,,66,1
8,2,,2,123
26,7,,2,6
1,3,,3,5
1,2,,12,16
1,14,,1,3
335,1,,1,1
10,3,,1,7
3,4,,115,1
21,1,,2,29
5,3,,1,1
3,11,,7,17
1,1,,1,1
1,18,,1,24
2,3,,24,24
1,13,,9,6
3,35,,1,1
9,1,,1,1
6,2,,2,3
1,1,,1,5
7,4,,1,1
1,1,,19,41
1,108,,1,3
1,1,,6,1
2,4,,11,7
7,2,,7,147
17,6,,18,1
32,6,,1,3
40,4,,1,2
1,2,,2,83
2,2,,3,2
7,22,,1,2
5,3,,1,1
17,5,,1,2
1,58,,24,1
3,7,,8,10
3,1,,1,213
1,10,,1,1
1,4,,10,2
1,1,,1,3
2,2,,2,1
1,1,,20,1
11,3,,175,127
11,1,,8,5
3,1,,4,1
3,7,,2,2
1,3,,73,18
1,3,,1,2
16,1,,4,1
1,20,,1,70
7,13,,1,6
60,5,,1,11
9,1,,7,35
1,1,,23,48
20,58,,1,66
1,5,,108,1
1,11,,1,3
5,7,,17,1
1,57,,4,1
2,113,,8,26
1,81,,4,2
23,1,,1,1
84,31,,1,2
1,1,,4,9
9,1,,1,12
15,1,,2,51
2,12,,1,26
5,1,,1,25
37,16,,16,1
1,3,,2,3
1,2,,1,1
30,1,,1,7
4,2,,1,11
1,8,,1,1
57,3,,1,2
1,1,,6,21
20,2,,7,2
1,19,,417,18
2,3,,1,1
1,1,,1,1
1,4,,1,2
15,1,,6,3
25,5,,32,25
10,114,,1,6
13,24,,1,1
4,2,,1,2
5,12,,4,49
3,1,,1,5
25,4,,7,40
6,1,,62,38
1,7,,2,1
4,2,,1,3
8,10,,2,8
5,11,,3,3
5,1,,3,1
11,4,,25,4
8,6,,6,1
11,1,,1,9
1,14,,1,1
3,1,,93,2
3,1,,4,42
17,5,,10,4
1,1,,11,36
1,5,,1,1
