CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,1,19,1,1
42,45,17,8,1
20,1,1,6,1
49,2,10,5,1
2,13,11,1,1
9,1,12,1,1
1,1,3,2,1
2,16,10,1,1
2,9,89,2,1
1,1,25,5,1
5,1,5,1,1
2,1,3,1,12
1,3,7,6,41
3,1,33,1,7
4,1,1,16,11
3,2,1,2,4
69,1,60,28,1
5,1,5,15,3
65,1,3,3,3
17,1,23,2,3
3,1,1,7,43
1,1,1,2,1
8,1,115,1,2
13,3,3,1,1
2,5,1,1,6
12,4,4,1,1
1,1,2,3,1
2,5,3,1,7
1,2,6,1,1
1,18,3,1,1
5,1,15,3,42
1,1,1,17,1
1,2,1,2,5
32,1,1,1,2
9,2,1,1,3
1,3,1,1,53
1,4,34,1,5
19,1,3,5,6
17,1,1,1,1
1,1,143,1,1
1,1,1,835,2
11,2,1,2,2
16,3,1,1,7
6,108,25,1,1
13,6,6,2,13
15,4,1,1,6
1,26,4,8,3
8,14,62,4,6
13,1,51,2,16
18,1,1,4,14
4,2,12,1,1
1,2,1,2,45
1,2,27,1,2
1,1,2,1,1
2,12,4,1,21
1,4,1,5,26
2,8,158,10,1
2,6,53,1,15
3,3,1,5,1
9,2,4,44,5
2,1,17,1,1
4,1,40,2,1
431,5,9,19,1
1,1,69,6,16
1,10,106,1,6
4,1,9,1,3
1,13,1,1,2
4,3,1,9,2
1,1,1,2,2
21,1,1,199,21
5,2,6,1,3
1,1,4,2,6
1,2,32,1,2
1,18,3,3,7
165,27,1,4,1544
1,21,1,1,2
2,3,300,1,2
7,1,1,2,60
8,4,1,3,2
5,1,4,34,4
1,31,2,1,14
12,1,1,1,12
1,23,1,6,16
1,47,3,1,9
1,4,1,3,9
1,5,7,17,17
1,1,11,1,1
1,3,6,4,6
1,3,1,1,12
1,12,1,1,6
17,6,1,1,2
1,422,1,5,7
1,1,1,2,85
1,1,1,2,6
2,6,1,17,3
3,3,2,1,1
7,56,1,2,25
2,16,33,6,1
49,1,1,2,4
2,6,228,54,11
2,1,5,6,39
2,1,3,22,1
11,1,2,1,2
1,2,28,2,1
2,3,1,1,1
66,1,7,1,15
6,4,4,1,1
1,6,5,4,18
1,3,93,11,7
2,3,3,9,12
3,5,83,6,10
2,3,2,5,1
2,1,15,11,1
1,1,21,1,1
1,3,21,1,2
1,3,5,6,1
1,6,27,13,2
1,1,6,1,9
1,5,129,10,8
2,7,58,18,2
1,5,27,3,1
133,1,5,2,31
1,1,51,6,1
64,3,1,1,1
5,1,113,1,8
1,23,2,1,2
4,4,112,1,1
75,3,42,1,3
1,1,5,1,11
4,12,2,1,1
7,3,2,1,9
16,1,25,1,1
1,5,1,1,2
1,26,9,12,3
4,2,1,7,10
10,19,7,1,127
98,1,1,1,27
3,2,60,3,13
6,4,1,1,1
30,1,1,3,7
10,1,3,877,141
9,1,2,2,1
11,1,2,4,1
5,1,2,1,24
6,1,14,3,2
1,1,3,1,3
1,1,4,1,1
1,1,1,7,7
2,1,1,2,18
13,1,1,1,11
7,1,1,1,11
5,16,1,1,1
11,3,2,1,1
3,1,1,2,1
2,5,1,1,1
5,38,1,1,139
3,2,1,4,7
2,12,21,1,1
5,27,1,1,2
