CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,14,2,2,1
1,3,53,2,2
1,4,3,3,2
3,14,6,20,5
1,1,18,1,7
1,10,2,5,1
1,2,76,1,1
13,20,3,1,20
1,1,1,8,39
1,1,3,20,2
14,1,1,1,6
76,10,19,3,35
1,4,27,1,6
234,1,4,1,49
4,151,16,36,65
2,56,1,5,1
4,2,1,1,92
85,54,3,22,1
1,1,2,6,14
3,1,1,9,32
21,1,1,2,13
3,7,1,17,6
4,4,1,12,42
1,2,1,7,2
9,11,1,6,5
74,1,31,5,30
64,17,3,1,1
1,7,94,1,16
1,1,1,1,18
12,2,1,3,4
2,5,1,1,2
11,7,8,18,1
1,1,17,7,18
3,3,1,245,2
71,2,2,5,2
1,1,5,26,51
59,9,80,7,9
4,4,3,6,6
8,20,1,1,34
47,11,181,17,8
4,1,3,1,3
2,10,27,1,12
73,1,12,14,23
56,12,14,5,25
2,3,41,3,1
16,14,3,1,37
2,2,61,1,1
96,5,15,1,2
1,39,127,1,7
1,22,129,20,1
1,1,17,1,15
1,3,4,1,28
48,13,10,244,68
10,16,122,25,2
2,2,2,1,5
29,1,1,2,2
12,11,37,1,66
3,6,1,24,1
24,1,1,1,1
2,1,29,2,1
59,17,4,16,9
9,10,6,4,18
1,53,31,16,23
2,1,1,24,3
15,3,4,10,5
5,2,4,5,11
13,6,1,1,27
8,9,1,3,1
1,16,65,3,2
24,2,2,1,23
18,1,1,1,16
1,3,1,1,15
5,8,19,48,1
1,30,2,9,1
4,36,15,4,11
3,55,36,23,1
1,57,5,4,1
1,21,1,30,2
1,1,1,1,3
4,9,1,120,8
4,12,2,3,1
66,6,2,18,1
27,2,1,2,1
22,25,1,1,1
46,2,1,5,1
1,1,3,1,19
3,7,17,1,86
690,9,4,8,86
37,17,1,1,61
1,5,6,1,4
31,1,62,1,2
3,1,1,4,1
3,4,48,3,3
8,1,19,27,1
2,2,4,2,1
2,230,5,1,2
1,69,9,1,3
6,1,5,12,1
1,30,1,4,1
1,3,9,1,1
6,4,36,49,1
1,12,21,1,3
1,7,1,93,10
1,16,10,9,379
1,24,25,7,8
7,1,14,1,2
34,1,4,2,1
4,1,27,11,1
19,21,66,9,4
1,7,22,2,12
220,1,9,1,1
2,5,7,1,2
4,1,1,1,1
1,24,20,6,1
8,3,44,32,1
1,2,4,2,1
36,2,2,105,2
3,1,10,1,3
5,5,16,18,1
1,17,9,11,1
1,7,43,1,25
1,1,1,12,2
1,1,3,2,1
1,36,14,7,1
2,1,5,1,18
1,1,9,1,1
9,1,5,1,1
3,17,5,1,1
1,19,5,4,1
1,22,16,7,5
4,24,6,1,1
4,8,19,16,1
82,5,1,1,1
7,6,1,7,1
62,68,1,1,1
1,1,27,6,1
17,17,5,248,1
4,13,3,12,17
5,1,2,1,1
1,27,115,3,1
9,9,1,1,5
31,1,1,7,1
1,1,2,3,12
3,6,9,1,45
5,1,20,1,15
31,1,1,32,1
1,2,2,1,12
3,1,3,1,5
2,1,17,18,3
15,1,84,1,1
20,4,102,1,5
1,1,2,20,2
1,9,24,1,2
1,4,1,1,155
57,5,44,1,5
10,1,1,4,2
1,7,2,2,1
1,13,36,2,17
2,7,116,45,1
44,1,108,1,1
27,1,1,1,9
8,7,1,1,1
1,4,9,1,2
25,1,24,1,96
17,2,75,1,2
13,7,16,113,1
15,2,122,1,15
19,1,25,5,8
5,1,1,9,1
1,3,11,1,4
5,2,1,15,60
22,1,2,1,3
8,8,76,20,4
1,1,3,6,1
8,1,1,33,3
2,30,7,1,1
1,3,1,3,3
1,59,1,1,2
1,25,12,25,2
5,1,2,1,5
2,1,1,6,1
3,2,4,1,1
2,2,9,2,20
10,6,1,13,6
5,1,16,4,10
3,2,34,4,1
15,1,9,3,2
1,3,11,4,40
5,1,1,1,18
13,6,1,2,1
1,12,1,2,63
1,4,1,15,3
4,2,1,1,4
1,1,1,1,1
1,4,1,1,13
11,9,4,8,1
2,11,1,2,61
1,1,1,35,2
2,18,3,1,18
29,6,52,1,1
10,1,169,1,1
1,1,6,12,23
1,1,3,1,6
299,2,7,40,2
8,1,35,109,1
1,4,1,1,1
2,1,18,9,32
16,16,5,8,3
1,14,1,19,4
10,6,108,2,2
8,8,4,11,3
14,2,135,1,2
1,8,1,7,32
1,6,15,1,2
1,6,17,5,6
1,68,1,1,2
1,6,27,2,12
1,51,5,3,48
1,79,36,1,6
19,1,8,6,9
1,5,112,2,71
1,1,76,53,7
2,2,23,3,9
17,1,16,1,18
5,5,87,1,76
116,16,1,66,33
3,1,3,1,13
4,1,66,22,17
1,2,2,2,37
2,3,45,4,2
2,15,4,2,10
1,2,7,1,16
84,1,1,12,6
2,20,4,8,4
1,2,53,1,6
4,1,5,2,164
1,9,2,1,8
3,8,13,1,4
1,126,1,1,4
1,44,3,11,30
1,2,74,1,4
1,14,3,1,3
2,2,2,7,9
2,1,1,3,51
1,1,7,25,2
3,1,17,2,3
1,1,3,5,2
78,4,6,1,1
2,4,1,2,16
47,8,1,1,1
2,13,1,9,1
4,3,1,2,22
2,12,2,4,5
19,9,1,1,8
50,2,1,1,33
2,1,1,246,2
7,1,2,27,1
7,2,27,2,1
1,1,3,1,1
25,9,84,1,5
1,21,7,7,1
2,1,2,4,4
8,24,2,1,1
5,10,4,47,25
11,2,1,1,7
34,6,40,3,1
3,1,4,7,2
4,50,1,1,2
43,1,106,6,84
22,9,2,13,2
1,4,1,2,2
22,3,3,12,3
4,15,213,3,15
9,2,2,1,1
4,2,33,7,3
1,3,5,3,1
1,12,13,4,6
1,50,44,18,1
16,2,20,1,15
3,23,56,10,1
5,1,7,1,13
10,5,137,1,1
1,4,129,172,1
3,2,14,1,1
8,1,1,2,3
10,2,14,27,21
4,1,1,1,207
2,1,11,18,1
3,1,120,1,40
2,1,1,1,18
4,1,27,1,1
1,1,1,23,27
1,2,45,3,157
2,1,7,14,3
7,1,1,1,5
1,1,28,1,38
1,1,4,2,4
73,29,2,8,1
11,6,1,2,2
1,2,2,1,5
227,35,1,9,9
29,17,5,3,2
1,4,82,1,37
16,5,1,1,31
13,4,1,2,41
2,1,2,2,2
19,28,26,3,2
5,1,12,7,1
1,11,2,92,2
2,19,38,1,3
3,68,8,2,2
1,1,3,7,171
1,97,1,1,113
1,170,2,3,1
1,10,1,26,4
5,12,2,2,4
1,22,2,3,2
40,22,1,1,56
1,1,1,1,12
14,1,1,4,9
1,4,5,1,10
1,1,,33,1
26,1,,1,8
3,2,,3,1
2,7,,39,7
1,1,,1,2
1,1,,3,1
1,1,,149,11
8,4,,12,1
32,5,,44,1
1,4,,5,3
3,10,,1,7
3,9,,3,16
44,3,,1,4
1,1,,4,13
45,1,,38,20
4,1,,11,26
2,7,,2,3
25,130,,7,24
43,69,,1,113
2,32,,4,1
3,1,,22,4
2,11,,1,59
18,5,,2,2
4,2,,25,7
4,7,,18,9
4,2,,2,1
5,14,,39,2
3,10,,18,40
60,2,,5,1
11,1,,4,1
1,1,,2,19
2,8,,8,3
7,1,,7,6
14,3,,6,6
4,6,,1,8
3,14,,2,1
23,1,,3,55
1,21,,1,11
18,1,,1,2
5,16,,14,5
8,14,,1,1
5,1,,1,5
27,6,,1,2
4,1,,1,1
25,5,,1,12
3,65,,2,2
7,1,,1,8
1,1,,57,13
2,1,,1,21
1,2,,10,4
70,13,,10,2
12,2,,2,14
9,2,,5,19
9,16,,2,43
5,3,,4,5
7,2,,155,53
2,3,,1,4
1,40,,2,2
3,12,,1,1
377,5,,6,3
1,5,,2,2
7,12,,10,1
4,1,,1,2
1,1,,10,3
8,1,,2,7
1,1,,3,2
2,1,,1,17
2,1,,1,1
22,1,,1,1
20,1,,2,7
35,1,,3,9
1,1,,1,3
2,2,,8,4
1,3,,1,2
1,1,,133,2
1,2,,2,5
2,29,,1,1
1,27,,47,1
9,1,,25,1
7,37,,1,31
1,4,,2,9
6,10,,1,7
4,4,,31,86
30,4,,9,69
31,6,,2,2
1,23,,1,34
38,1,,1,3
1,7,,1,1
2,20,,2,6
2,4,,1,2
3,1,,2,1
9,5,,2,1
4,7,,6,1
35,68,,2,1
35,96,,6,1
4,95,,3,5
1,3,,5,251
1,1,,1,1
1,18,,57,1
1,2,,2,1
10,4,,13,1
24,12,,8,1
2,2,,4,1
1,6,,1,1
9,12,,8,1
15,2,,25,1
1,11,,1,1
2,21,,6,2
42,2,,9,1
6,3,,81,31
2,1,,25,1
40,1,,6,1
47,18,,5,2
2,2,,2,1
39,137,,1,6
5,46,,117,4
1,60,,14,1
2,5,,108,1
1,2,,1,1
6,2,,1,1
1,4,,1,1
21,2,,10,3
7,5,,26,1
5,2,,52,1
13,1,,1,1
3,7,,3,2
14,6,,16,3
1,1,,2,20
3,3,,4,7
1,11,,30,2
2,1,,5,18
1,31,,2,15
14,3,,42,3
2,2,,24,8
1,2,,1,3
11,20,,2,25
1,1,,16,2
2,2,,1,83
5,2,,2,1
4,1,,1,2
11,9,,2,2
1,5,,1,2
4,8,,3,3
258,10,,1,52
1,2,,1,10
5,14,,1,2
2,29,,1,12
2,11,,1,2
2,2,,1,3
1,35,,1,72
1,18,,1,12
1,2,,1,9
4,2,,1,1
4,1,,1,6
1,1,,92,2
2,18,,17,25
1,5,,3,1
1,1,,2,29
