PeriodId,TurnoverRec-232
1,-52
2,-5.46875
3,-6.30630630630631
4,-3.78378378378378
5,-7.05128205128205
6,-2.71493212669683
7,-2.2508038585209
8,-4.35967302452316
9,-4.28954423592494
10,-3.49127182044888
11,-1.91972076788831
12,-3.83036935704515
13,-2.4263431542461
14,-3.86029411764706
15,-4.83749055177627
16,-3.14262691377921
17,-5.82047685834502
Median,-3.86029411764706
Average,-3.86029411764706
