PeriodId,TurnoverRec-85
1,33.5616438356164
2,31.9838056680162
3,29.5
4,31.1418685121107
5,18.3811129848229
6,18.0952380952381
7,13.8783269961977
8,17.9611650485437
9,19.4029850746269
10,14.7420147420148
11,15.1734104046243
12,10.9500805152979
13,19.7771587743732
14,24.0458015267176
15,25.4266211604095
16,20.8774583963691
Median,19.5900719245001
Average,19.5900719245001
