PeriodId,TurnoverRec-85
1,100
2,-99.3333333333333
3,-99.0909090909091
4,-99.7126436781609
5,-98.3914209115281
6,-93.4508816120907
7,-93.7046004842615
8,-94.2084942084942
9,-92.8716904276986
10,-67.2413793103448
11,-63.9802631578947
12,-53.8354253835425
13,-56.1994609164421
14,-57.2413793103448
15,-60.5981794538361
16,-61.0457516339869
Median,-80.0565348690217
Average,-80.0565348690217
