PeriodId,TurnoverRec-187
1,21.6049382716049
2,26.0180995475113
3,27.5049115913556
4,24.8407643312102
5,22.8070175438597
6,21.3842058562556
7,16.4556962025316
8,21.9213973799127
9,18.7984496124031
10,16.7867435158501
11,12.829169480081
12,17.6616915422886
13,16.4128595600677
14,13.1877729257642
15,16.9325153374233
16,17.9584120982987
17,15.0406504065041
Median,17.9584120982987
Average,17.9584120982987
