PeriodId,TurnoverRec-55
1,18.6625194401244
2,17.5182481751825
3,17.0119956379498
4,15.6521739130435
5,13.2972322503008
6,11.9420989143546
7,12.6031507876969
8,12.6415094339623
9,21.9135802469136
10,27.7319587628866
11,20.2127659574468
12,10.8771929824561
13,10.8367121267969
14,8.90522875816993
15,6.32749038050449
16,4.79641131815045
17,5.73403822692151
18,8.51318944844124
19,10.3020914020139
Median,12.6031507876969
Average,12.6031507876969
