PeriodId,TurnoverRec-55
1,100
2,100
3,-94.5454545454545
4,100
5,-97.9651162790698
6,-96.4143426294821
7,-96.2686567164179
8,-86.046511627907
9,-93.6507936507936
10,-92.462311557789
11,-81.2977099236641
12,-86.3309352517986
13,-93.0232558139535
14,-89.5973154362416
15,-85.7142857142857
16,-81.0810810810811
17,-84.4827586206897
18,-86.5740740740741
19,-79.4354838709677
Median,-86.3309352517986
Average,-86.3309352517986
