PeriodId,bird-39,bird-48,bird-55,bird-58,bird-61,bird-64,bird-67,bird-70,bird-73,bird-76,bird-79,bird-82,bird-85,bird-88,bird-91,bird-94,bird-97,bird-100,bird-103,bird-106,bird-109,bird-112,bird-115,bird-118,bird-121,bird-124,bird-127,bird-130,bird-133,bird-136,bird-139,bird-142,bird-145,bird-148,bird-151,bird-154,bird-157,bird-160,bird-163,bird-166,bird-169,bird-172,bird-175,bird-178,bird-181,bird-184,bird-187,bird-190,bird-193,bird-196,bird-199,bird-202,bird-205,bird-208,bird-211,bird-214,bird-217,bird-220,bird-223,bird-226,bird-229,bird-232,bird-235,bird-238,bird-241,bird-244,bird-247,bird-250,bird-253,bird-256,bird-259,bird-262,bird-265,bird-268,bird-271,bird-274,bird-277,bird-280,bird-283,bird-286,bird-289,bird-292,bird-295,bird-298,bird-301,bird-304,bird-307,bird-310,bird-313,bird-316,bird-319,bird-322,bird-325,bird-328,bird-331,bird-334,bird-337,bird-340,bird-343,bird-346,bird-349,bird-352,bird-355,bird-358,bird-361,bird-364,bird-367,bird-370,bird-373,bird-376,bird-379,bird-10382,bird-10385,bird-10388,bird-10391,bird-10394,bird-10397,bird-10400,bird-10403,bird-10406,bird-10409,bird-10412,bird-10415,bird-10418,bird-10421,bird-10424,bird-10427,bird-10430,bird-10433,bird-10436,bird-10439,bird-10442,bird-10445,bird-10448,cHRev-20502,cHRev-20505,cHRev-20508,cHRev-20511,cHRev-20514,cHRev-20517,cHRev-20520,cHRev-20523,cHRev-20526,cHRev-20529,cHRev-20532,cHRev-20535,cHRev-20538,cHRev-20541,cHRev-20544,cHRev-20547,cHRev-20550,cHRev-20553,cHRev-20556,cHRev-20559,cHRev-20562,cHRev-20565,cHRev-20568,cHRev-20571,cHRev-20574,cHRev-20577,cHRev-20580,cHRev-20583,cHRev-20586,cHRev-20589,cHRev-20592,cHRev-20655,cHRev-20658,cHRev-20673,cHRev-20676,cHRev-20679,cHRev-20682,cHRev-20685,cHRev-20688,cHRev-20691,cHRev-20694,cHRev-20697,cHRev-20700,cHRev-20703,cHRev-20706,cHRev-20709,cHRev-20712,cHRev-20715,cHRev-20718,cHRev-20721,cHRev-20724,cHRev-20727,cHRev-20730,cHRev-20733,cHRev-20736,cHRev-20739,cHRev-20742,cHRev-20745,cHRev-20748,cHRev-20751,cHRev-20754,cHRev-20757,cHRev-20760,cHRev-20763,cHRev-20766,cHRev-20769,cHRev-20772,cHRev-20775,cHRev-20778,cHRev-20781,cHRev-20784,cHRev-20787,cHRev-20790,cHRev-20793,cHRev-20796,cHRev-20799,cHRev-20802,cHRev-20805,cHRev-20808,cHRev-20811,cHRev-20814,cHRev-20817,cHRev-20820,cHRev-20823,cHRev-20826,cHRev-20829,cHRev-20832,cHRev-20835,cHRev-20838,cHRev-20841,cHRev-20844,cHRev-20847,cHRev-20850,cHRev-20853,cHRev-20856,cHRev-20859,cHRev-20862,cHRev-20865,cHRev-20868,cHRev-20871,cHRev-20874,cHRev-20877,cHRev-20880,cHRev-20883,cHRev-20886,cHRev-20889,cHRev-20892,cHRev-20895,cHRev-20898,cHRev-20901,cHRev-20904
8,100,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,100,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,-30,0,0,0,0,0,0,0,0,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8.33333333333333,0,0,0,0,0,0,0,0,0,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333,8.33333333333333
13,4.16666666666667,0,0,0,0,0,0,0,0,0,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667
14,9.73451327433628,0,0,0,0,0,0,0,0,0,8.84955752212388,10.6194690265487,8.84955752212388,11.5044247787611,9.73451327433628,11.5044247787611,10.6194690265487,11.5044247787611,11.5044247787611,10.6194690265487,10.6194690265487,10.6194690265487,8.84955752212388,9.73451327433628,9.73451327433628,9.73451327433628,8.84955752212388,11.5044247787611,11.5044247787611,11.5044247787611,9.73451327433628,11.5044247787611,10.6194690265487,9.73451327433628,10.6194690265487,8.84955752212388,11.5044247787611,11.5044247787611,10.6194690265487,8.84955752212388,11.5044247787611,11.5044247787611,10.6194690265487,8.84955752212388,8.84955752212388,10.6194690265487,9.73451327433628,8.84955752212388,8.84955752212388,11.5044247787611,11.5044247787611,8.84955752212388,10.6194690265487,10.6194690265487,8.84955752212388,10.6194690265487,11.5044247787611,8.84955752212388,8.84955752212388,8.84955752212388,11.5044247787611,9.73451327433628,9.73451327433628,10.6194690265487,11.5044247787611,9.73451327433628,9.73451327433628,9.73451327433628,9.73451327433628,9.73451327433628,9.73451327433628,10.6194690265487,10.6194690265487,8.84955752212388,9.73451327433628,8.84955752212388,9.73451327433628,10.6194690265487,9.73451327433628,9.73451327433628,9.73451327433628,9.73451327433628,10.6194690265487,9.73451327433628,11.5044247787611,9.73451327433628,11.5044247787611,9.73451327433628,10.6194690265487,8.84955752212388,8.84955752212388,8.84955752212388,9.73451327433628,9.73451327433628,10.6194690265487,11.5044247787611,9.73451327433628,8.84955752212388,9.73451327433628,10.6194690265487,8.84955752212388,8.84955752212388,10.6194690265487,10.6194690265487,11.5044247787611,10.6194690265487,9.73451327433628,9.73451327433628,10.6194690265487,9.73451327433628,10.6194690265487,11.5044247787611,8.84955752212388,8.84955752212388,8.84955752212388,8.84955752212388,11.5044247787611,9.73451327433628,10.6194690265487,11.5044247787611,10.6194690265487,8.84955752212388,10.6194690265487,11.5044247787611,8.84955752212388,10.6194690265487,10.6194690265487,10.6194690265487,10.6194690265487,10.6194690265487,9.73451327433628,11.5044247787611,9.73451327433628,11.5044247787611,11.5044247787611,8.84955752212388,9.73451327433628,11.5044247787611,11.5044247787611,11.5044247787611,11.5044247787611,9.73451327433628,10.6194690265487,9.73451327433628,11.5044247787611,8.84955752212388,9.73451327433628,8.84955752212388,9.73451327433628,9.73451327433628,8.84955752212388,8.84955752212388,8.84955752212388,8.84955752212388,9.73451327433628,11.5044247787611,11.5044247787611,9.73451327433628,10.6194690265487,8.84955752212388,10.6194690265487,9.73451327433628,9.73451327433628,11.5044247787611,10.6194690265487,9.73451327433628,10.6194690265487,9.73451327433628,11.5044247787611,9.73451327433628,9.73451327433628,9.73451327433628,8.84955752212388,8.84955752212388,9.73451327433628,8.84955752212388,10.6194690265487,9.73451327433628,8.84955752212388,10.6194690265487,9.73451327433628,11.5044247787611,9.73451327433628,10.6194690265487,10.6194690265487,10.6194690265487,9.73451327433628,10.6194690265487,8.84955752212388,9.73451327433628,11.5044247787611,11.5044247787611,9.73451327433628,11.5044247787611,10.6194690265487,9.73451327433628,9.73451327433628,8.84955752212388,8.84955752212388,10.6194690265487,10.6194690265487,9.73451327433628,11.5044247787611,9.73451327433628,8.84955752212388,8.84955752212388,9.73451327433628,8.84955752212388,10.6194690265487,11.5044247787611,8.84955752212388,9.73451327433628,11.5044247787611,8.84955752212388,9.73451327433628,11.5044247787611,10.6194690265487,9.73451327433628,9.73451327433628,11.5044247787611,11.5044247787611,10.6194690265487,11.5044247787611,9.73451327433628,9.73451327433628,11.5044247787611,8.84955752212388,10.6194690265487,8.84955752212388,9.73451327433628,11.5044247787611,9.73451327433628,11.5044247787611,11.5044247787611,10.6194690265487,10.6194690265487,8.84955752212388,11.5044247787611,8.84955752212388,10.6194690265487,8.84955752212388,9.73451327433628,10.6194690265487,9.73451327433628,8.84955752212388
15,32.9411764705882,0,0,0,0,0,0,0,0,0,36.4705882352941,40,32.9411764705882,38.8235294117647,34.1176470588235,40,35.2941176470588,36.4705882352941,36.4705882352941,40,37.6470588235294,37.6470588235294,34.1176470588235,35.2941176470588,35.2941176470588,37.6470588235294,32.9411764705882,38.8235294117647,38.8235294117647,35.2941176470588,34.1176470588235,36.4705882352941,36.4705882352941,32.9411764705882,37.6470588235294,36.4705882352941,36.4705882352941,37.6470588235294,35.2941176470588,32.9411764705882,35.2941176470588,37.6470588235294,37.6470588235294,36.4705882352941,36.4705882352941,35.2941176470588,36.4705882352941,35.2941176470588,34.1176470588235,35.2941176470588,40,37.6470588235294,36.4705882352941,36.4705882352941,34.1176470588235,36.4705882352941,38.8235294117647,32.9411764705882,32.9411764705882,37.6470588235294,35.2941176470588,36.4705882352941,36.4705882352941,36.4705882352941,36.4705882352941,34.1176470588235,37.6470588235294,35.2941176470588,35.2941176470588,32.9411764705882,32.9411764705882,38.8235294117647,35.2941176470588,37.6470588235294,36.4705882352941,35.2941176470588,34.1176470588235,40,37.6470588235294,36.4705882352941,32.9411764705882,37.6470588235294,36.4705882352941,35.2941176470588,38.8235294117647,36.4705882352941,37.6470588235294,36.4705882352941,40,35.2941176470588,36.4705882352941,36.4705882352941,37.6470588235294,37.6470588235294,37.6470588235294,36.4705882352941,35.2941176470588,37.6470588235294,34.1176470588235,38.8235294117647,37.6470588235294,34.1176470588235,37.6470588235294,40,40,38.8235294117647,35.2941176470588,36.4705882352941,35.2941176470588,35.2941176470588,38.8235294117647,37.6470588235294,37.6470588235294,35.2941176470588,34.1176470588235,36.4705882352941,36.4705882352941,36.4705882352941,38.8235294117647,40,36.4705882352941,32.9411764705882,36.4705882352941,35.2941176470588,34.1176470588235,36.4705882352941,37.6470588235294,35.2941176470588,38.8235294117647,37.6470588235294,35.2941176470588,37.6470588235294,36.4705882352941,38.8235294117647,38.8235294117647,36.4705882352941,34.1176470588235,37.6470588235294,37.6470588235294,36.4705882352941,35.2941176470588,35.2941176470588,38.8235294117647,37.6470588235294,37.6470588235294,34.1176470588235,35.2941176470588,36.4705882352941,35.2941176470588,37.6470588235294,32.9411764705882,35.2941176470588,37.6470588235294,34.1176470588235,36.4705882352941,36.4705882352941,35.2941176470588,36.4705882352941,38.8235294117647,34.1176470588235,38.8235294117647,34.1176470588235,34.1176470588235,40,37.6470588235294,37.6470588235294,37.6470588235294,34.1176470588235,37.6470588235294,34.1176470588235,36.4705882352941,34.1176470588235,34.1176470588235,32.9411764705882,32.9411764705882,37.6470588235294,37.6470588235294,32.9411764705882,36.4705882352941,36.4705882352941,35.2941176470588,38.8235294117647,34.1176470588235,40,36.4705882352941,37.6470588235294,35.2941176470588,35.2941176470588,37.6470588235294,34.1176470588235,40,36.4705882352941,35.2941176470588,36.4705882352941,37.6470588235294,34.1176470588235,36.4705882352941,36.4705882352941,37.6470588235294,35.2941176470588,40,34.1176470588235,36.4705882352941,36.4705882352941,36.4705882352941,34.1176470588235,35.2941176470588,32.9411764705882,40,38.8235294117647,34.1176470588235,35.2941176470588,40,35.2941176470588,36.4705882352941,36.4705882352941,36.4705882352941,34.1176470588235,34.1176470588235,35.2941176470588,38.8235294117647,37.6470588235294,40,36.4705882352941,36.4705882352941,35.2941176470588,34.1176470588235,36.4705882352941,36.4705882352941,36.4705882352941,38.8235294117647,32.9411764705882,35.2941176470588,40,35.2941176470588,37.6470588235294,36.4705882352941,35.2941176470588,35.2941176470588,38.8235294117647,34.1176470588235,34.1176470588235,38.8235294117647,37.6470588235294,35.2941176470588
16,8.06451612903225,0,0,0,0,0,0,0,0,0,12.0967741935484,10.4838709677419,7.25806451612903,8.87096774193548,12.0967741935484,8.87096774193548,9.6774193548387,7.25806451612903,11.2903225806452,12.0967741935484,10.4838709677419,10.4838709677419,7.25806451612903,10.4838709677419,9.6774193548387,9.6774193548387,8.87096774193548,12.0967741935484,11.2903225806452,7.25806451612903,8.06451612903225,8.87096774193548,10.4838709677419,10.4838709677419,10.4838709677419,9.6774193548387,12.9032258064516,10.4838709677419,10.4838709677419,8.87096774193548,10.4838709677419,12.9032258064516,12.0967741935484,8.06451612903225,8.87096774193548,10.4838709677419,12.9032258064516,9.6774193548387,9.6774193548387,12.9032258064516,14.5161290322581,12.9032258064516,9.6774193548387,8.87096774193548,7.25806451612903,11.2903225806452,13.7096774193548,8.87096774193548,11.2903225806452,10.4838709677419,12.0967741935484,6.4516129032258,10.4838709677419,9.6774193548387,11.2903225806452,9.6774193548387,9.6774193548387,8.06451612903225,12.0967741935484,7.25806451612903,8.87096774193548,9.6774193548387,12.0967741935484,12.0967741935484,9.6774193548387,8.87096774193548,8.06451612903225,11.2903225806452,12.0967741935484,12.9032258064516,6.4516129032258,10.4838709677419,10.4838709677419,9.6774193548387,8.87096774193548,9.6774193548387,13.7096774193548,7.25806451612903,10.4838709677419,13.7096774193548,8.87096774193548,12.0967741935484,12.9032258064516,12.0967741935484,7.25806451612903,9.6774193548387,8.87096774193548,9.6774193548387,8.06451612903225,9.6774193548387,8.87096774193548,11.2903225806452,12.0967741935484,12.9032258064516,9.6774193548387,8.06451612903225,11.2903225806452,8.87096774193548,12.0967741935484,10.4838709677419,12.0967741935484,8.06451612903225,9.6774193548387,10.4838709677419,10.4838709677419,10.4838709677419,11.2903225806452,10.4838709677419,12.9032258064516,12.0967741935484,12.0967741935484,7.25806451612903,12.9032258064516,9.6774193548387,11.2903225806452,12.9032258064516,8.87096774193548,13.7096774193548,9.6774193548387,10.4838709677419,11.2903225806452,12.0967741935484,10.4838709677419,11.2903225806452,10.4838709677419,8.06451612903225,10.4838709677419,10.4838709677419,10.4838709677419,12.0967741935484,10.4838709677419,6.4516129032258,12.9032258064516,12.9032258064516,9.6774193548387,10.4838709677419,12.9032258064516,9.6774193548387,8.87096774193548,12.9032258064516,7.25806451612903,8.87096774193548,12.9032258064516,8.06451612903225,10.4838709677419,14.5161290322581,8.87096774193548,7.25806451612903,12.9032258064516,6.4516129032258,9.6774193548387,8.87096774193548,7.25806451612903,9.6774193548387,14.5161290322581,9.6774193548387,8.87096774193548,10.4838709677419,8.87096774193548,6.4516129032258,9.6774193548387,8.87096774193548,8.06451612903225,9.6774193548387,11.2903225806452,8.06451612903225,12.0967741935484,5.64516129032258,8.87096774193548,8.87096774193548,6.4516129032258,10.4838709677419,11.2903225806452,11.2903225806452,11.2903225806452,10.4838709677419,10.4838709677419,10.4838709677419,6.4516129032258,9.6774193548387,12.9032258064516,9.6774193548387,8.87096774193548,8.87096774193548,10.4838709677419,8.87096774193548,9.6774193548387,8.87096774193548,7.25806451612903,10.4838709677419,13.7096774193548,11.2903225806452,12.9032258064516,8.06451612903225,12.0967741935484,8.06451612903225,8.06451612903225,10.4838709677419,10.4838709677419,13.7096774193548,12.9032258064516,11.2903225806452,10.4838709677419,8.87096774193548,8.06451612903225,9.6774193548387,11.2903225806452,10.4838709677419,11.2903225806452,8.06451612903225,14.5161290322581,12.0967741935484,10.4838709677419,8.06451612903225,5.64516129032258,11.2903225806452,11.2903225806452,10.4838709677419,9.6774193548387,8.87096774193548,7.25806451612903,7.25806451612903,8.87096774193548,10.4838709677419,9.6774193548387,14.5161290322581,7.25806451612903,9.6774193548387,9.6774193548387,12.9032258064516,12.9032258064516,8.87096774193548,12.0967741935484,10.4838709677419,9.6774193548387
