PeriodId,TurnoverRec-252
1,48
2,-47.65625
3,-32.4324324324324
4,-35.6756756756757
5,5.12820512820513
6,-16.289592760181
7,-36.9774919614148
8,-11.4441416893733
9,-30.8310991957105
10,-15.9600997506234
11,-39.2670157068063
12,-37.3461012311902
13,-17.157712305026
14,-24.4485294117647
15,-32.6530612244898
16,-36.5834004834811
17,-26.2973352033661
Median,-30.8310991957105
Average,-30.8310991957105
