CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,1,1,3,2
1,1,111,1,1
3,1,1,50,1
8,1,14,2,1
1,1,3,21,63
3,1,1,1,3
1,4,3,8,23
9,1,30,2,1
2,17,4,5,1
1,11,4,2,2
547,1,1,3,29
15,16,1,3,1
19,24,1,5,6
1,2,1,5,129
1,1,1,1,8
1,1,1,1,1
1,2,1,1,3
2,18,2,1,1
1,2,1,1,3
1,4,1,4,10
1,2,1,30,59
2,16,1,1,1
1,67,1,1,11
4,142,31,11,30
1,92,65,7,417
1,8,1,48,4
1,1,112,106,5
1,12,8,4,1
1,45,2,7,6
1,2,2,12,23
1,3,117,6,22
1,5,1,1,1
2,3,2,1,11
1,7,3,11,23
56,1,91,5,6
159,1,4,1,2
2,6,1,1,1
12,4,104,14,25
2,1,1,40,1
8,1,13,2,25
2,56,1,163,26
16,3,24,2,1
1,6,41,19,1
4,1,1,2,6
1,1,53,1,2
2,16,10,1,1
1,6,1,1,57
1,2,102,11,1
1,189,161,1,1
5,114,74,2,57
1,2,8,11,1
2,14,142,1,6
1,5,1,22,1
36,1,1,1,41
1,3,43,226,37
2,18,2,1,3
15,1,56,1,20
7,15,5,1,51
127,1,4,1,4
5,4,1,1,1
1,1,1,1,5
25,10,1,17,49
13,1,3,1,9
1,3,66,1,12
3,2,6,30,38
3,1,7,8,5
71,29,7,16,2
46,4,1,66,15
1,5,1,1,3
1,1,1,2,1
2,7,1,3,2
29,3,135,1,2
5,14,1,1,65
35,8,33,68,3
1,2,18,1,1
5,6,1,1,1
2,7,3,24,82
4,1,21,7,37
32,78,28,72,1
1,3,1,4,5
1,1,1,9,1
7,3,1,23,58
66,5,1,1,1
3,3,3,3,12
2,2,1,11,97
31,43,1,5,4
30,4,1,3,1
1,8,1,1,1
2,9,1,5,1
32,2,1,5,1
45,4,1,47,7
4,6,1,1,1
1,1,1,1,1
22,41,1,16,1
41,14,1,4,1
3,3,76,1,2
11,3,2,1,34
9,13,127,66,1
8,1,1,80,22
13,1,4,5,90
2,1,1,6,106
18,1,68,1,12
1,1,1,2,64
2,1,28,8,1
1,1,4,1,44
5,1,110,3,8
17,3,3,1,5
1,1,141,2,4
4,4,4,16,1
1,2,18,45,5
2,11,1,1,7
7,1,303,131,1
1,1,40,1,41
1,1,129,18,4
4,3,1,5,17
1,26,66,1,1
3,29,17,1,1
1,4,127,1,32
16,13,169,13,5
1,15,44,1,1
1,3,1,1,1
2,3,15,1,1
1,1,167,2,6
1,32,1,1,8
1,1,1,1,1
1,10,24,1,62
18,22,1,10,3
29,68,3,1,1
1,163,1,12,9
8,110,115,1,21
1,3,8,2,1
5,3,55,1,3
1,1,5,2,1
433,1,4,1,52
10,16,10,229,1
3,18,4,1,1
50,17,2,1,1
1,1,1,38,2
1,1,141,1,1
1,6,1,4,6
1,2,65,25,130
4,8,42,2,1
1,2,20,1,179
1,1,31,2,4
1,1,8,13,1
2,2,1,55,13
1,4,1,3,2
1,6,1,24,2
1,9,1,1,60
1,14,1,2,4
1,6,1,1,11
2,1,1,1,66
1,1,2,117,80
1,1,1,5,72
1,2,1,1,1
2,121,1,1,1
1,70,1,8,1
1,28,7,1,36
1,9,3,100,1
1,2,32,1,2
11,15,2,2,5
1,2,1,11,22
1,26,1,1,25
2,9,28,21,47
61,1,1,2,39
205,1,7,7,1
3,8,4,162,7
4,3,82,4,7
6,1,3,1,2
2,1,1,1,23
6,14,2,1,2
3,14,1,4,21
8,1,94,1,1
9,3,1,2,1
4,20,63,1,1
1,16,178,3,3
1,1,6,18,16
4,4,77,10,1
1,1,2,1,6
3,6,52,16,1
1,46,17,1,1
1,1,102,2,4
7,1,97,74,42
1,2,25,1,10
10,2,1,79,72
22,1,5,12,24
42,1,9,1,1
2,22,115,2,4
365,3,2,3,12
5,2,1,9,7
102,17,10,4,1
1,11,3,1,1
9,7,1,1,1
5,1,36,2,5
1,55,6,4,3
5,12,1,39,5
8,2,24,1,1
45,2,1,1,44
48,23,4,1,1
2,2,4,147,18
19,1,81,1,20
18,2,1,21,95
1,1,24,4,3
12,1,2,1,1
35,1,1,11,19
54,1,20,1,19
3,1,1,1,1
47,1,3,1,22
11,1,1,13,1
2,1,25,1,12
1,1,4,1,18
73,2,1,2,2
45,3,1,1,2
1,1,1,3,15
1,3,2,12,25
1,1,1,2,5
