CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
3,3,5,1,3
5,2,3,5,3
6,8,4,1,3
2,1,1,2,1
23,11,1,10,6
1,1,2,1,1
1,3,1,1,3
3,6,1,36,1
1,1,10,1,2
1,1,5,1,1
1,1,3,3,12
1,1,23,7,1
2,1,1,17,1
1,4,1,1,4
1,1,3,10,1
1,2,22,11,1
1,1,17,3,5
1,1,1,1,5
1,1,8,6,2
1,1,3,14,2
4,6,2,6,2
8,2,2,1,16
1,11,13,1,1
3,10,12,3,3
2,1,1,1,1
3,1,6,1,1
1,1,33,1,1
9,18,3,1,6
1,8,30,1,3
1,1,1,3,4
4,2,4,1,1
2,5,3,8,1
1,1,24,20,1
1,7,1,3,1
1,1,1,2,66
1,1,5,2,2
23,3,2,3,12
2,1,1,9,5
4,1,6,18,6
11,4,2,7,284
2,3,1,1,2
1,11,1,1,1
1,8,1,7,8
1,11,1,1,1
8,2,2,1,2
1,1,8,1,9
7,1,1,9,1
2,1,20,1,18
1,1,1,2,3
5,1,28,2,2
4,2,1,1,20
1,2,1,1,4
3,3,17,34,3
1,1,2,2,1
2,6,40,2,1
3,12,7,3,1
1,6,5,1,7
1,1,6,3,5
2,3,1,1,1
3,1,13,1,1
5,1,2,1,12
1,1,20,2,2
1,1,27,7,8
1,1,13,2,8
1,1,5,15,7
16,1,28,2,1
6,20,1,6,2
2,19,12,4,2
38,1,12,1,1
1,1,1,5,1
3,1,2,3,8
1,1,1,1,2
2,1,9,1,5
2,1,1,3,1
1,4,1,1,1
1,1,3,1,1
2,10,1,1,2
1,1,51,24,10
1,1,1,1,3
2,4,4,1,2
2,6,1,5,3
10,1,7,5,2
8,1,2,5,5
1,1,1,24,5
1,1,1,5,4
1,4,1,2,1
1,9,1,2,3
1,1,1,3,11
1,2,1,8,18
4,2,1,4,1
9,11,1,1,10
3,10,11,2,1
1,30,1,1,1
4,8,5,6,7
9,1,2,8,6
1,2,1,1,1
2,2,1,1,1
1,6,1,2,5
15,2,6,10,6
1,5,1,1,1
14,35,15,2,1
1,4,1,4,1
2,3,27,26,1
1,2,1,1,2
3,1,2,1,18
9,4,64,1,22
2,1,2,3,16
15,1,6,4,1
4,2,14,1,1
3,1,14,2,1
10,1,5,1,1
2,2,24,1,1
1,1,25,2,1
3,1,5,1,1
