PeriodId,TurnoverRec-83
4,7.31707317073171
5,9.35875216637783
6,1.30718954248366
7,3.16742081447965
8,2.72727272727273
9,5.1948051948052
10,5.35714285714286
11,4.95049504950495
12,2.94450736126841
13,3.84271671134941
14,1.44777662874871
15,2
16,2.18181818181817
17,2.50215703192407
18,2.15633423180592
19,2.52659574468086
20,0.92592592592593
Median,2.72727272727273
Average,2.72727272727273
