PeriodId,TurnoverRec-83
4,1.39597436785823
5,-3.15900519706319
6,-7.01322174260073
7,-7.20869880528262
8,-6.07574530017343
9,-7.25299366699191
10,-4.49347997922196
11,-8.4811895763415
12,-4.04222719670631
13,-2.44541843756856
14,-1.96127323528887
15,-0.197962978345034
16,-0.113783507826293
17,-1.75735444502342
18,-1.21054837588387
19,-0.899686335073646
20,-1.20525716293225
Median,-2.44541843756856
Average,-2.44541843756856
