PeriodId,TurnoverRec-82
3,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0.213586156622769
15,0.124271478502957
16,0.195542975294694
17,0.275729528767821
18,0.0850845945358447
19,0.0797761464286895
20,0.182744144919078
21,0
22,0
23,0.0167399921601863
24,0.00395979854967976
25,0.19056837006679
26,0
27,0.00823478315492565
28,0
29,0.0435894065627052
30,0
31,0.00376791019158773
32,0
33,0.0771192927409903
34,0.255825425854228
35,0.00730073045969171
Median,0.00386385437063375
Average,0.00386385437063375
