PeriodId,bird-3,bird-12,bird-21,bird-30,bird-39,bird-46,bird-49,bird-56,bird-59,bird-62,bird-65,bird-68,bird-71,bird-74,bird-77,bird-80,bird-83,bird-86,bird-89,bird-92,bird-95,bird-98,bird-101,bird-104,bird-107,bird-110,bird-113,bird-116,bird-119,bird-122,bird-125,bird-128,bird-131,bird-134,bird-137,bird-140,bird-143,bird-146,bird-149,bird-152,bird-155,bird-158,bird-161,bird-164,bird-167,bird-170,bird-173,bird-176,bird-179,bird-182,bird-185,bird-188,bird-191,bird-194,bird-197,bird-200,bird-203,bird-206,bird-209,bird-212,bird-215,bird-218,bird-221,bird-224,bird-227,bird-230,bird-233,bird-236,bird-239,bird-242,bird-245,bird-248,bird-251,bird-254,bird-257,bird-260,bird-263,bird-266,bird-269,bird-272,bird-275,bird-278,bird-281,bird-284,bird-287,bird-290,bird-293,bird-296,bird-299,bird-302,bird-305,bird-308,bird-311,bird-314,bird-317,bird-320,bird-323,bird-326,bird-329,bird-332,bird-335,bird-338,bird-341,bird-344,bird-347,bird-350,bird-353,bird-356,bird-359,bird-362,bird-365,bird-368,bird-371,bird-374,bird-377,bird-380,bird-383,bird-386,bird-389,bird-392,bird-395,bird-398,bird-401,bird-404,bird-407,bird-410,bird-413,bird-416,bird-419,bird-422,bird-425,bird-428,bird-431,bird-434,bird-437,bird-440,bird-443,bird-446,cHRev-455,cHRev-458,cHRev-461,cHRev-464,cHRev-467,cHRev-470,cHRev-473,cHRev-476,cHRev-479,cHRev-482,cHRev-485,cHRev-488,cHRev-491,cHRev-494,cHRev-497,cHRev-500,cHRev-503,cHRev-506,cHRev-509,cHRev-512,cHRev-515,cHRev-519,cHRev-522,cHRev-525,cHRev-528,cHRev-531,cHRev-534,cHRev-537,cHRev-540,cHRev-563,cHRev-566,cHRev-569,cHRev-572,cHRev-575,cHRev-578,cHRev-581,cHRev-584,cHRev-587,cHRev-590,cHRev-593,cHRev-596,cHRev-599,cHRev-602,cHRev-605,cHRev-608,cHRev-611,cHRev-614,cHRev-617,cHRev-620,cHRev-623,cHRev-626,cHRev-629,cHRev-632,cHRev-635,cHRev-638,cHRev-641,cHRev-644,cHRev-647,cHRev-650,cHRev-653,cHRev-656,cHRev-659,cHRev-662,cHRev-665,cHRev-668,cHRev-671,cHRev-674,cHRev-677,cHRev-680,cHRev-683,cHRev-686,cHRev-689,cHRev-692,cHRev-695,cHRev-698,cHRev-701,cHRev-704,cHRev-707,cHRev-710,cHRev-713,cHRev-716,cHRev-719,cHRev-722,cHRev-725,cHRev-728,cHRev-731,cHRev-734,cHRev-737,cHRev-740,cHRev-743,cHRev-746,cHRev-749,cHRev-752,cHRev-755,cHRev-758,cHRev-761,cHRev-764,cHRev-767,cHRev-770,cHRev-773,cHRev-776,cHRev-779,cHRev-782,cHRev-785,cHRev-788,cHRev-791,cHRev-794
1,500,100,100,300,300,300,0,0,0,0,0,0,0,0,0,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
2,43.4782608695652,130.434782608696,134.782608695652,26.0869565217391,26.0869565217391,26.0869565217391,0,0,0,0,0,0,0,0,0,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,30.4347826086957,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,30.4347826086957,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391,26.0869565217391
3,-7.27272727272728,38.1818181818182,45.4545454545455,-1.81818181818182,-3.63636363636364,1.81818181818181,0,0,0,0,0,0,0,0,0,1.81818181818181,-5.45454545454546,-3.63636363636364,-1.81818181818182,-5.45454545454546,1.81818181818181,7.27272727272728,0,7.27272727272728,7.27272727272728,3.63636363636364,-5.45454545454546,0,1.81818181818181,-5.45454545454546,0,5.45454545454545,5.45454545454545,-1.81818181818182,-1.81818181818182,5.45454545454545,-7.27272727272728,-1.81818181818182,7.27272727272728,1.81818181818181,-1.81818181818182,0,1.81818181818181,7.27272727272728,-3.63636363636364,-3.63636363636364,-7.27272727272728,1.81818181818181,-1.81818181818182,0,5.45454545454545,0,-1.81818181818182,5.45454545454545,0,1.81818181818181,7.27272727272728,-1.81818181818182,5.45454545454545,0,-7.27272727272728,5.45454545454545,5.45454545454545,1.81818181818181,0,-1.81818181818182,-5.45454545454546,-5.45454545454546,5.45454545454545,0,0,-3.63636363636364,5.45454545454545,1.81818181818181,0,5.45454545454545,-3.63636363636364,3.63636363636364,-7.27272727272728,1.81818181818181,0,5.45454545454545,-3.63636363636364,7.27272727272728,-1.81818181818182,-5.45454545454546,1.81818181818181,-3.63636363636364,0,-1.81818181818182,-5.45454545454546,7.27272727272728,-7.27272727272728,1.81818181818181,3.63636363636364,-3.63636363636364,0,-5.45454545454546,7.27272727272728,0,5.45454545454545,3.63636363636364,-1.81818181818182,-3.63636363636364,1.81818181818181,1.81818181818181,0,1.81818181818181,-3.63636363636364,0,1.81818181818181,0,0,5.45454545454545,-1.81818181818182,0,-3.63636363636364,5.45454545454545,1.81818181818181,0,-5.45454545454546,7.27272727272728,-1.81818181818182,7.27272727272728,3.63636363636364,-3.63636363636364,5.45454545454545,0,5.45454545454545,5.45454545454545,1.81818181818181,5.45454545454545,-3.63636363636364,-3.63636363636364,7.27272727272728,1.81818181818181,0,5.45454545454545,0,0,0,1.81818181818181,-5.45454545454546,1.81818181818181,0,1.81818181818181,1.81818181818181,0,-5.45454545454546,1.81818181818181,3.63636363636364,-1.81818181818182,3.63636363636364,-1.81818181818182,-5.45454545454546,7.27272727272728,0,-7.27272727272728,7.27272727272728,7.27272727272728,7.27272727272728,0,7.27272727272728,7.27272727272728,0,0,-5.45454545454546,1.81818181818181,1.81818181818181,5.45454545454545,0,0,1.81818181818181,-5.45454545454546,0,1.81818181818181,3.63636363636364,-7.27272727272728,-1.81818181818182,0,5.45454545454545,0,0,1.81818181818181,7.27272727272728,-5.45454545454546,3.63636363636364,0,-1.81818181818182,1.81818181818181,5.45454545454545,0,3.63636363636364,-5.45454545454546,-5.45454545454546,7.27272727272728,0,5.45454545454545,1.81818181818181,5.45454545454545,0,0,-1.81818181818182,5.45454545454545,0,-7.27272727272728,7.27272727272728,7.27272727272728,0,-5.45454545454546,0,1.81818181818181,5.45454545454545,-5.45454545454546,7.27272727272728,-5.45454545454546,5.45454545454545,-3.63636363636364,5.45454545454545,1.81818181818181,-1.81818181818182,0,-3.63636363636364,0,1.81818181818181,1.81818181818181,1.81818181818181,-3.63636363636364,1.81818181818181,1.81818181818181,-5.45454545454546,0,0,7.27272727272728,1.81818181818181,0,5.45454545454545,5.45454545454545,-5.45454545454546,5.45454545454545,5.45454545454545,0,-5.45454545454546,-1.81818181818182,0
4,182.352941176471,-17.6470588235294,-20.5882352941177,207.352941176471,201.470588235294,207.352941176471,0,0,0,0,0,0,0,0,0,195.588235294118,198.529411764706,197.058823529412,204.411764705882,201.470588235294,205.882352941176,194.117647058824,205.882352941176,202.941176470588,200,204.411764705882,202.941176470588,195.588235294118,207.352941176471,194.117647058824,194.117647058824,192.647058823529,198.529411764706,201.470588235294,197.058823529412,204.411764705882,200,198.529411764706,197.058823529412,210.294117647059,194.117647058824,198.529411764706,194.117647058824,197.058823529412,202.941176470588,192.647058823529,208.823529411765,192.647058823529,197.058823529412,195.588235294118,197.058823529412,201.470588235294,194.117647058824,197.058823529412,211.764705882353,202.941176470588,198.529411764706,201.470588235294,210.294117647059,201.470588235294,197.058823529412,195.588235294118,210.294117647059,194.117647058824,207.352941176471,210.294117647059,202.941176470588,204.411764705882,192.647058823529,198.529411764706,194.117647058824,208.823529411765,195.588235294118,194.117647058824,194.117647058824,195.588235294118,210.294117647059,208.823529411765,197.058823529412,194.117647058824,207.352941176471,201.470588235294,192.647058823529,197.058823529412,202.941176470588,204.411764705882,192.647058823529,201.470588235294,210.294117647059,202.941176470588,207.352941176471,194.117647058824,205.882352941176,201.470588235294,197.058823529412,197.058823529412,205.882352941176,194.117647058824,201.470588235294,208.823529411765,192.647058823529,204.411764705882,210.294117647059,198.529411764706,198.529411764706,200,207.352941176471,201.470588235294,205.882352941176,205.882352941176,197.058823529412,208.823529411765,198.529411764706,195.588235294118,195.588235294118,204.411764705882,195.588235294118,201.470588235294,197.058823529412,207.352941176471,210.294117647059,200,207.352941176471,205.882352941176,195.588235294118,207.352941176471,207.352941176471,201.470588235294,198.529411764706,202.941176470588,197.058823529412,197.058823529412,210.294117647059,204.411764705882,194.117647058824,202.941176470588,192.647058823529,202.941176470588,202.941176470588,198.529411764706,192.647058823529,194.117647058824,195.588235294118,197.058823529412,194.117647058824,207.352941176471,197.058823529412,210.294117647059,194.117647058824,200,201.470588235294,194.117647058824,208.823529411765,208.823529411765,197.058823529412,202.941176470588,200,195.588235294118,201.470588235294,205.882352941176,201.470588235294,211.764705882353,192.647058823529,195.588235294118,198.529411764706,205.882352941176,197.058823529412,198.529411764706,195.588235294118,202.941176470588,195.588235294118,197.058823529412,197.058823529412,200,198.529411764706,205.882352941176,198.529411764706,202.941176470588,198.529411764706,198.529411764706,205.882352941176,201.470588235294,208.823529411765,194.117647058824,208.823529411765,205.882352941176,200,210.294117647059,208.823529411765,210.294117647059,195.588235294118,207.352941176471,202.941176470588,207.352941176471,197.058823529412,192.647058823529,207.352941176471,200,207.352941176471,200,205.882352941176,205.882352941176,204.411764705882,207.352941176471,198.529411764706,192.647058823529,194.117647058824,198.529411764706,192.647058823529,195.588235294118,197.058823529412,201.470588235294,194.117647058824,207.352941176471,208.823529411765,195.588235294118,192.647058823529,205.882352941176,197.058823529412,205.882352941176,202.941176470588,200,197.058823529412,201.470588235294,208.823529411765,202.941176470588,207.352941176471,197.058823529412,197.058823529412,207.352941176471,207.352941176471,208.823529411765,192.647058823529,200,210.294117647059,207.352941176471,201.470588235294,207.352941176471,195.588235294118,197.058823529412,200,195.588235294118,207.352941176471,195.588235294118,201.470588235294
5,-20.6395348837209,-12.7906976744186,-11.3372093023256,-20.3488372093023,-12.5,-17.1511627906977,0,0,0,0,0,0,0,0,0,-18.8953488372093,-20.9302325581395,-19.1860465116279,-13.3720930232558,-12.5,-13.6627906976744,-13.0813953488372,-18.3139534883721,-15.4069767441861,-15.1162790697674,-21.8023255813954,-21.2209302325581,-14.5348837209302,-18.3139534883721,-20.0581395348837,-18.6046511627907,-20.3488372093023,-13.953488372093,-20.6395348837209,-14.8255813953488,-19.7674418604651,-18.0232558139535,-19.1860465116279,-18.6046511627907,-14.8255813953488,-19.1860465116279,-12.5,-19.7674418604651,-19.1860465116279,-22.0930232558139,-15.6976744186046,-11.046511627907,-12.7906976744186,-18.6046511627907,-15.1162790697674,-18.3139534883721,-18.6046511627907,-19.7674418604651,-21.8023255813954,-14.8255813953488,-20.3488372093023,-14.2441860465116,-13.953488372093,-22.0930232558139,-20.6395348837209,-12.7906976744186,-14.5348837209302,-12.2093023255814,-22.0930232558139,-21.2209302325581,-21.2209302325581,-13.953488372093,-11.3372093023256,-22.9651162790698,-11.9186046511628,-19.7674418604651,-11.046511627907,-15.6976744186046,-11.9186046511628,-13.3720930232558,-15.6976744186046,-10.7558139534884,-15.4069767441861,-14.2441860465116,-14.5348837209302,-20.6395348837209,-21.2209302325581,-20.6395348837209,-12.2093023255814,-12.7906976744186,-12.5,-12.5,-21.8023255813954,-13.953488372093,-22.6744186046512,-19.7674418604651,-22.0930232558139,-20.9302325581395,-15.6976744186046,-12.5,-13.0813953488372,-12.5,-13.0813953488372,-20.6395348837209,-10.4651162790698,-22.9651162790698,-22.0930232558139,-12.5,-19.4767441860465,-12.2093023255814,-20.9302325581395,-11.046511627907,-20.3488372093023,-20.6395348837209,-14.8255813953488,-18.0232558139535,-11.046511627907,-18.0232558139535,-20.0581395348837,-18.6046511627907,-12.7906976744186,-21.2209302325581,-22.3837209302326,-22.9651162790698,-21.2209302325581,-10.4651162790698,-13.953488372093,-18.6046511627907,-21.2209302325581,-21.5116279069767,-11.6279069767442,-22.3837209302326,-15.1162790697674,-22.0930232558139,-15.9883720930233,-20.9302325581395,-14.5348837209302,-18.0232558139535,-20.0581395348837,-19.4767441860465,-12.5,-22.6744186046512,-14.8255813953488,-11.9186046511628,-10.7558139534884,-13.953488372093,-14.8255813953488,-20.9302325581395,-14.2441860465116,-20.0581395348837,-10.1744186046512,-22.9651162790698,-13.3720930232558,-21.5116279069767,-14.2441860465116,-21.5116279069767,-19.4767441860465,-14.5348837209302,-18.6046511627907,-21.2209302325581,-15.4069767441861,-12.7906976744186,-20.9302325581395,-12.2093023255814,-20.0581395348837,-15.4069767441861,-11.9186046511628,-21.5116279069767,-14.8255813953488,-21.8023255813954,-13.953488372093,-20.3488372093023,-21.5116279069767,-19.7674418604651,-12.5,-22.9651162790698,-18.3139534883721,-12.2093023255814,-21.2209302325581,-21.5116279069767,-20.0581395348837,-19.1860465116279,-21.2209302325581,-18.6046511627907,-20.3488372093023,-15.4069767441861,-18.6046511627907,-19.4767441860465,-22.0930232558139,-14.2441860465116,-14.8255813953488,-11.6279069767442,-21.5116279069767,-18.3139534883721,-11.3372093023256,-22.6744186046512,-13.953488372093,-12.7906976744186,-20.9302325581395,-21.5116279069767,-15.9883720930233,-18.0232558139535,-18.0232558139535,-19.7674418604651,-12.2093023255814,-21.8023255813954,-11.046511627907,-22.9651162790698,-11.046511627907,-14.5348837209302,-12.5,-20.9302325581395,-18.8953488372093,-22.0930232558139,-15.1162790697674,-19.7674418604651,-18.3139534883721,-24.1279069767442,-19.1860465116279,-14.5348837209302,-22.3837209302326,-20.0581395348837,-19.7674418604651,-20.9302325581395,-12.5,-13.0813953488372,-11.3372093023256,-12.7906976744186,-11.9186046511628,-11.3372093023256,-22.0930232558139,-11.3372093023256,-18.0232558139535,-11.6279069767442,-20.9302325581395,-20.9302325581395,-11.6279069767442,-12.5,-13.3720930232558,-14.2441860465116,-11.3372093023256,-20.0581395348837,-12.7906976744186,-20.0581395348837,-20.9302325581395,-20.9302325581395,-20.0581395348837,-20.0581395348837,-13.953488372093,-18.6046511627907
6,3.18725099601593,-3.58565737051793,0.796812749003983,-7.56972111553785,-8.36653386454184,-7.56972111553785,0,0,0,0,0,0,0,0,0,-7.17131474103586,-15.1394422310757,-5.97609561752988,-1.99203187250996,-8.36653386454184,-3.58565737051793,-1.19521912350598,-5.97609561752988,-7.17131474103586,-8.76494023904383,-10.7569721115538,-11.9521912350598,-9.9601593625498,-10.3585657370518,-7.17131474103586,-13.1474103585657,-11.5537848605578,-5.17928286852589,-7.56972111553785,-3.98406374501992,-8.76494023904383,-13.1474103585657,-6.37450199203188,-5.57768924302788,-1.59362549800797,-9.16334661354582,-0.796812749003983,-13.5458167330677,-10.7569721115538,-11.1553784860558,-2.78884462151394,-2.78884462151394,-5.97609561752988,-6.37450199203188,-5.97609561752988,-12.7490039840637,-9.56175298804781,-9.9601593625498,-11.1553784860558,-5.97609561752988,-12.3505976095618,-1.59362549800797,-5.17928286852589,-9.56175298804781,-12.7490039840637,-8.76494023904383,-7.17131474103586,-5.17928286852589,-11.5537848605578,-10.3585657370518,-11.1553784860558,-7.17131474103586,-5.17928286852589,-11.5537848605578,-2.78884462151394,-11.1553784860558,0,-6.77290836653387,-7.56972111553785,-1.59362549800797,-4.38247011952191,0,-4.7808764940239,-1.99203187250996,-9.16334661354582,-11.5537848605578,-11.9521912350598,-7.17131474103586,-3.58565737051793,-3.98406374501992,-6.37450199203188,-3.18725099601593,-15.5378486055777,-5.57768924302788,-13.1474103585657,-11.5537848605578,-15.9362549800797,-14.3426294820717,-10.3585657370518,-8.36653386454184,-9.56175298804781,-5.97609561752988,-5.57768924302788,-12.3505976095618,-3.58565737051793,-13.9442231075697,-15.1394422310757,-4.7808764940239,-14.7410358565737,-7.56972111553785,-7.17131474103586,-2.39043824701195,-13.9442231075697,-15.5378486055777,-8.76494023904383,-9.56175298804781,-2.78884462151394,-10.3585657370518,-7.56972111553785,-9.16334661354582,-4.38247011952191,-7.17131474103586,-12.7490039840637,-11.5537848605578,-15.1394422310757,-5.17928286852589,-8.76494023904383,-5.97609561752988,-13.9442231075697,-7.56972111553785,-7.56972111553785,-10.3585657370518,-4.38247011952191,-7.96812749003984,-2.39043824701195,-9.16334661354582,-5.97609561752988,-13.9442231075697,-11.5537848605578,-10.7569721115538,-9.16334661354582,-7.96812749003984,-4.7808764940239,-0.796812749003983,-4.38247011952191,-9.16334661354582,-1.59362549800797,-10.3585657370518,-4.7808764940239,-9.56175298804781,-7.17131474103586,-13.1474103585657,-3.98406374501992,-14.7410358565737,-9.56175298804781,-7.96812749003984,-9.9601593625498,-4.38247011952191,-6.37450199203188,-10.3585657370518,-4.7808764940239,-5.97609561752988,-7.17131474103586,-7.56972111553785,-10.7569721115538,-9.9601593625498,-3.18725099601593,-7.96812749003984,-8.36653386454184,-12.3505976095618,-6.37450199203188,-11.9521912350598,-7.96812749003984,-11.9521912350598,-0.398406374501992,-9.16334661354582,-13.5458167330677,0,-14.7410358565737,-9.56175298804781,-9.16334661354582,-8.76494023904383,-9.9601593625498,-5.57768924302788,-14.3426294820717,-7.17131474103586,-10.7569721115538,-9.9601593625498,-12.7490039840637,-6.37450199203188,-6.37450199203188,-7.56972111553785,-9.9601593625498,-10.7569721115538,-3.18725099601593,-10.3585657370518,-9.16334661354582,-5.57768924302788,-11.5537848605578,-15.5378486055777,-9.9601593625498,-13.5458167330677,-13.5458167330677,-5.97609561752988,-3.58565737051793,-11.1553784860558,0,-16.7330677290837,0,-9.16334661354582,-8.76494023904383,-11.5537848605578,-11.1553784860558,-15.5378486055777,-2.39043824701195,-6.77290836653387,-11.1553784860558,-11.5537848605578,-6.77290836653387,-8.76494023904383,-8.76494023904383,-10.3585657370518,-14.7410358565737,-9.56175298804781,-2.78884462151394,-5.97609561752988,-2.78884462151394,-8.76494023904383,-5.57768924302788,-4.38247011952191,-7.96812749003984,-4.38247011952191,-7.96812749003984,-2.39043824701195,-10.3585657370518,-11.9521912350598,-3.18725099601593,-3.58565737051793,-3.58565737051793,-1.19521912350598,-5.17928286852589,-10.7569721115538,-4.7808764940239,-14.7410358565737,-11.9521912350598,-9.9601593625498,-6.77290836653387,-11.5537848605578,-1.19521912350598,-8.76494023904383
7,-9.32835820895522,-15.2985074626866,-6.34328358208955,-8.5820895522388,-8.95522388059702,-11.9402985074627,0,0,0,0,0,0,0,0,0,-10.4477611940298,-14.1791044776119,-6.34328358208955,-1.49253731343284,-8.2089552238806,-4.10447761194029,-3.73134328358209,-6.34328358208955,-10.0746268656716,-7.46268656716418,-8.2089552238806,-14.1791044776119,-12.3134328358209,-10.4477611940298,-11.9402985074627,-14.9253731343284,-11.9402985074627,-10.4477611940298,-7.83582089552238,-9.32835820895522,-10.4477611940298,-17.910447761194,-11.5671641791045,-11.5671641791045,-2.23880597014925,-7.83582089552238,-1.11940298507462,-12.6865671641791,-10.8208955223881,-10.8208955223881,-2.23880597014925,-2.98507462686567,-9.32835820895522,-10.0746268656716,-5.59701492537313,-16.4179104477612,-12.6865671641791,-13.4328358208955,-9.32835820895522,-5.97014925373134,-15.2985074626866,-4.85074626865671,-7.46268656716418,-13.4328358208955,-11.9402985074627,-9.70149253731343,-9.70149253731343,-5.97014925373134,-14.1791044776119,-11.9402985074627,-15.6716417910448,-10.0746268656716,-8.5820895522388,-14.9253731343284,-7.46268656716418,-11.9402985074627,-1.86567164179104,-5.59701492537313,-11.5671641791045,-6.34328358208955,-8.95522388059702,-5.22388059701493,-9.70149253731343,-2.98507462686567,-13.0597014925373,-12.6865671641791,-17.1641791044776,-5.59701492537313,-5.97014925373134,-4.10447761194029,-10.0746268656716,-7.83582089552238,-18.6567164179104,-10.8208955223881,-12.3134328358209,-16.044776119403,-18.6567164179104,-14.9253731343284,-13.4328358208955,-11.5671641791045,-12.6865671641791,-6.71641791044776,-9.32835820895522,-14.5522388059702,-4.47761194029851,-13.4328358208955,-17.5373134328358,-10.0746268656716,-13.8059701492537,-8.2089552238806,-10.8208955223881,-3.73134328358209,-16.4179104477612,-20.1492537313433,-14.5522388059702,-14.5522388059702,-7.83582089552238,-12.3134328358209,-7.46268656716418,-11.9402985074627,-2.98507462686567,-6.71641791044776,-11.5671641791045,-9.32835820895522,-14.5522388059702,-4.85074626865671,-9.32835820895522,-10.8208955223881,-14.5522388059702,-6.71641791044776,-7.83582089552238,-13.0597014925373,-3.73134328358209,-13.4328358208955,-7.08955223880597,-7.46268656716418,-9.70149253731343,-17.1641791044776,-10.8208955223881,-10.4477611940298,-11.9402985074627,-13.0597014925373,-6.71641791044776,-0.373134328358204,-8.95522388059702,-8.2089552238806,-1.49253731343284,-10.0746268656716,-8.95522388059702,-12.6865671641791,-9.70149253731343,-12.6865671641791,-4.10447761194029,-17.910447761194,-11.5671641791045,-10.0746268656716,-14.5522388059702,-8.5820895522388,-9.70149253731343,-15.2985074626866,-7.83582089552238,-10.4477611940298,-7.08955223880597,-7.46268656716418,-10.8208955223881,-11.5671641791045,-8.5820895522388,-12.3134328358209,-13.4328358208955,-16.7910447761194,-6.34328358208955,-11.9402985074627,-11.1940298507463,-10.4477611940298,0,-9.32835820895522,-17.1641791044776,-1.86567164179104,-14.5522388059702,-14.1791044776119,-14.1791044776119,-11.5671641791045,-8.95522388059702,-4.85074626865671,-14.1791044776119,-12.3134328358209,-15.6716417910448,-13.8059701492537,-12.6865671641791,-6.34328358208955,-6.71641791044776,-8.2089552238806,-9.70149253731343,-11.5671641791045,-7.08955223880597,-9.32835820895522,-7.08955223880597,-5.22388059701493,-15.2985074626866,-14.9253731343284,-7.46268656716418,-16.044776119403,-11.1940298507463,-11.1940298507463,-7.08955223880597,-10.8208955223881,-4.47761194029851,-16.044776119403,0,-12.3134328358209,-8.5820895522388,-9.70149253731343,-15.6716417910448,-14.1791044776119,-1.49253731343284,-7.83582089552238,-11.1940298507463,-14.1791044776119,-11.9402985074627,-9.32835820895522,-13.4328358208955,-13.4328358208955,-17.1641791044776,-13.8059701492537,-1.11940298507462,-5.22388059701493,-8.2089552238806,-9.32835820895522,-5.97014925373134,-5.22388059701493,-7.46268656716418,-5.22388059701493,-8.2089552238806,-6.71641791044776,-14.9253731343284,-12.3134328358209,-7.46268656716418,-7.08955223880597,-7.08955223880597,-2.23880597014925,-9.70149253731343,-14.5522388059702,-9.70149253731343,-17.910447761194,-15.2985074626866,-10.0746268656716,-9.70149253731343,-12.6865671641791,-5.97014925373134,-14.1791044776119
