PeriodId,TurnoverRec-10110
1,0
2,0
3,0
4,0.313623692692966
5,0.229970810062019
6,0.272139990956233
7,0.34261309936614
8,0.199183309929785
9,0.00588755673376351
10,0
11,0.112725971745631
12,0
13,0
14,0.128568489675396
15,0
16,0
Median,0.00294377836688176
Average,0.00294377836688176
