PeriodId,TurnoverRec-58
4,-83.3333333333333
5,-93.5483870967742
6,-96.8992248062015
7,-82.1138211382114
8,-76.9230769230769
9,-81.8181818181818
10,-76.5625
11,-67.9611650485437
12,-83.4782608695652
13,-83.7037037037037
14,-82
15,-87.0689655172414
16,-87.5
17,-86.1904761904762
18,-85.0574712643678
19,-84.0182648401826
20,-87.9377431906615
Median,-83.7037037037037
Average,-83.7037037037037
