PeriodId,TurnoverRec-58
4,19.5780015687236
5,12.9515964656699
6,9.14666459496021
7,6.52227483796284
8,6.53844887542749
9,2.97495440807176
10,3.66814385288166
11,2.47846398102596
12,1.81983592320187
13,2.84550460292088
14,2.53764721159189
15,1.95348844580379
16,2.2961145688094
17,1.16012486569574
18,1.39097881968804
19,1.50660844229817
20,1.83384734838414
Median,2.53764721159189
Average,2.53764721159189
