PeriodId,TurnoverRec-10154
1,720
2,15
3,5.75757575757576
4,-3.73563218390804
5,-8.57908847184986
6,-12.5944584382871
7,-12.8329297820823
8,-29.7297297297297
9,-27.6985743380855
10,-32.183908045977
11,-31.5789473684211
12,-24.1283124128312
13,-22.1024258760108
14,-26.4827586206897
15,-28.998699609883
16,-26.797385620915
Median,-23.115369144421
Average,-23.115369144421
