PeriodId,TurnoverRec-85
4,14.6341463414634
5,16.1178509532062
6,10.4575163398693
7,5.65610859728507
8,7.27272727272728
9,9.09090909090908
10,8.57142857142856
11,7.81078107810782
12,3.73725934314835
13,4.11081322609472
14,3.205791106515
15,1.6
16,3.27272727272727
17,2.67471958584986
18,2.24618149146452
19,3.72340425531914
20,1.54320987654322
Median,4.11081322609472
Average,4.11081322609472
