PeriodId,TurnoverRec-85
4,5.96596593036864
5,-1.04265974718176
6,-4.64992033963786
7,-4.37087610585888
8,-5.81301301421749
9,-6.78371858216069
10,-3.10333076061985
11,-5.16535311246076
12,-3.11126886981096
13,-2.5162920348885
14,-1.34754601979642
15,-0.454752962735916
16,0.835935560236956
17,-1.23546884804425
18,-1.13640863865325
19,-1.28811554574495
20,-0.544062620441066
Median,-1.34754601979642
Average,-1.34754601979642
