PeriodId,TurnoverRec-85
4,155.555555555556
5,3.2258064516129
6,-33.3333333333333
7,-27.6422764227642
8,-40.1709401709402
9,-20
10,-4.6875
11,-20.3883495145631
12,-33.0434782608696
13,-45.9259259259259
14,-37.3333333333333
15,-44.8275862068966
16,-50
17,-53.3333333333333
18,-54.0229885057471
19,-54.337899543379
20,-53.6964980544747
Median,-37.3333333333333
Average,-37.3333333333333
