PeriodId,bird-3,bird-22,bird-30,bird-34,bird-39,bird-44,bird-53,bird-62,bird-103,bird-106,bird-109,bird-112,bird-115,bird-118,bird-121,bird-124,bird-127,bird-130,bird-133,bird-136,bird-139,bird-142,bird-145,bird-148,bird-151,bird-154,bird-157,bird-160,bird-163,bird-166,bird-169,bird-172,bird-175,bird-178,bird-181,bird-184,bird-187,bird-190,bird-193,bird-196,bird-199,bird-202,bird-205,bird-208,bird-211,bird-214,bird-217,bird-220,bird-223,bird-226,bird-229,bird-232,bird-235,bird-238,bird-241,bird-244,bird-247,bird-250,bird-253,bird-256,bird-259,bird-262,bird-265,bird-268,bird-271,bird-274,bird-277,bird-280,bird-283,bird-286,bird-289,bird-292,bird-295,bird-298,bird-301,bird-304,bird-307,bird-310,bird-313,bird-316,bird-319,bird-322,bird-325,bird-328,bird-331,bird-334,bird-337,bird-340,bird-343,bird-346,bird-349,bird-352,bird-355,bird-358,bird-361,bird-364,bird-367,bird-370,bird-373,bird-376,bird-379,bird-382,bird-385,bird-388,bird-391,bird-394,bird-397,bird-400,bird-403,bird-406,bird-409,bird-412,bird-415,bird-418,bird-421,bird-424,bird-427,bird-430,bird-433,bird-436,bird-439,bird-442,bird-445,bird-448,bird-451,bird-454,bird-457,bird-460,bird-463,bird-466,bird-469,bird-472,bird-475,cHRev-554,cHRev-563,cHRev-566,cHRev-569,cHRev-572,cHRev-575,cHRev-578,cHRev-581,cHRev-584,cHRev-587,cHRev-590,cHRev-593,cHRev-596,cHRev-599,cHRev-602,cHRev-605,cHRev-608,cHRev-611,cHRev-614,cHRev-617,cHRev-620,cHRev-623,cHRev-626,cHRev-629,cHRev-632,cHRev-635,cHRev-638,cHRev-641,cHRev-644,cHRev-647,cHRev-650,cHRev-653,cHRev-656,cHRev-731,cHRev-751,cHRev-754,cHRev-757,cHRev-760,cHRev-763,cHRev-766,cHRev-769,cHRev-772,cHRev-775,cHRev-778,cHRev-781,cHRev-784,cHRev-787,cHRev-790,cHRev-793,cHRev-796,cHRev-799,cHRev-802,cHRev-805,cHRev-808,cHRev-811,cHRev-814,cHRev-817,cHRev-820,cHRev-823,cHRev-826,cHRev-829,cHRev-832,cHRev-835,cHRev-838,cHRev-841,cHRev-844,cHRev-847,cHRev-850,cHRev-853,cHRev-856,cHRev-859,cHRev-862,cHRev-865,cHRev-868,cHRev-871,cHRev-874,cHRev-877,cHRev-880,cHRev-885,cHRev-888,cHRev-891,cHRev-894,cHRev-897,cHRev-900,cHRev-903,cHRev-906,cHRev-909,cHRev-912,cHRev-915,cHRev-918,cHRev-921,cHRev-924,cHRev-927,cHRev-930,cHRev-933,cHRev-936,cHRev-939,cHRev-942,cHRev-945,cHRev-948,cHRev-951,cHRev-954,cHRev-957,cHRev-960,cHRev-963,cHRev-966,cHRev-969,cHRev-972,cHRev-975,cHRev-978,cHRev-981,cHRev-984,cHRev-987,cHRev-990
1,-19.7530864197531,-12.6543209876543,-14.1975308641975,-12.962962962963,-18.5185185185185,-20.0617283950617,-19.1358024691358,-18.5185185185185,-19.7530864197531,-18.2098765432099,-20.9876543209877,-19.4444444444444,-20.3703703703704,-18.5185185185185,-19.4444444444444,-18.8271604938272,-18.5185185185185,-18.2098765432099,-19.1358024691358,-18.5185185185185,-17.9012345679012,-17.9012345679012,-19.4444444444444,-19.1358024691358,-16.9753086419753,-17.9012345679012,-17.5925925925926,-18.2098765432099,-19.7530864197531,-19.1358024691358,-18.5185185185185,-17.5925925925926,-18.5185185185185,-18.5185185185185,-19.1358024691358,-19.7530864197531,-19.4444444444444,-19.4444444444444,-16.0493827160494,-19.7530864197531,-18.2098765432099,-18.5185185185185,-17.2839506172839,-18.8271604938272,-19.4444444444444,-20.3703703703704,-18.5185185185185,-16.9753086419753,-17.2839506172839,-20.0617283950617,-17.5925925925926,-19.4444444444444,-18.2098765432099,-20.0617283950617,-18.8271604938272,-18.2098765432099,-18.2098765432099,-16.9753086419753,-18.2098765432099,-20.0617283950617,-18.8271604938272,-17.9012345679012,-17.2839506172839,-17.5925925925926,-20.0617283950617,-18.8271604938272,-20.679012345679,-18.2098765432099,-18.5185185185185,-17.9012345679012,-19.7530864197531,-20.3703703703704,-18.5185185185185,-16.358024691358,-18.8271604938272,-20.0617283950617,-19.1358024691358,-17.2839506172839,-18.2098765432099,-19.7530864197531,-19.1358024691358,-19.4444444444444,-18.5185185185185,-18.8271604938272,-18.5185185185185,-17.9012345679012,-18.2098765432099,-17.9012345679012,-18.2098765432099,-19.4444444444444,-19.4444444444444,-20.0617283950617,-17.9012345679012,-16.6666666666667,-16.6666666666667,-17.9012345679012,-19.4444444444444,-17.2839506172839,-18.8271604938272,-19.7530864197531,-19.7530864197531,-18.5185185185185,-20.0617283950617,-16.358024691358,-19.1358024691358,-19.7530864197531,-19.1358024691358,-18.8271604938272,-18.2098765432099,-19.4444444444444,-18.8271604938272,-18.8271604938272,-18.8271604938272,-17.2839506172839,-16.9753086419753,-19.7530864197531,-19.7530864197531,-18.8271604938272,-17.5925925925926,-18.5185185185185,-19.1358024691358,-19.1358024691358,-19.1358024691358,-18.8271604938272,-18.8271604938272,-17.9012345679012,-16.358024691358,-17.9012345679012,-17.9012345679012,-17.9012345679012,-18.8271604938272,-16.9753086419753,-19.1358024691358,-19.1358024691358,-17.9012345679012,-18.8271604938272,-20.679012345679,-18.2098765432099,-16.9753086419753,-18.5185185185185,-18.5185185185185,-17.9012345679012,-19.1358024691358,-19.1358024691358,-19.4444444444444,-18.8271604938272,-19.1358024691358,-18.5185185185185,-20.0617283950617,-18.2098765432099,-20.3703703703704,-17.9012345679012,-18.5185185185185,-16.358024691358,-19.7530864197531,-17.9012345679012,-18.2098765432099,-18.2098765432099,-20.0617283950617,-18.8271604938272,-18.2098765432099,-16.9753086419753,-20.3703703703704,-18.2098765432099,-17.2839506172839,-18.8271604938272,-19.4444444444444,-19.1358024691358,-16.6666666666667,-16.9753086419753,-17.9012345679012,-17.5925925925926,-20.3703703703704,-18.2098765432099,-19.4444444444444,-19.1358024691358,-16.9753086419753,-16.6666666666667,-17.9012345679012,-19.1358024691358,-19.4444444444444,-18.2098765432099,-18.8271604938272,-17.9012345679012,-19.7530864197531,-18.5185185185185,-20.0617283950617,-20.3703703703704,-18.5185185185185,-18.5185185185185,-19.7530864197531,-18.2098765432099,-20.3703703703704,-17.9012345679012,-20.3703703703704,-19.7530864197531,-18.8271604938272,-18.5185185185185,-18.5185185185185,-19.7530864197531,-19.1358024691358,-17.5925925925926,-18.2098765432099,-18.2098765432099,-20.0617283950617,-18.2098765432099,-16.9753086419753,-17.9012345679012,-18.8271604938272,-19.4444444444444,-18.8271604938272,-19.4444444444444,-19.1358024691358,-19.7530864197531,-17.5925925925926,-17.5925925925926,-16.0493827160494,-17.5925925925926,-19.7530864197531,-18.8271604938272,-18.2098765432099,-20.679012345679,-18.8271604938272,-19.4444444444444,-19.1358024691358,-18.8271604938272,-18.2098765432099,-19.1358024691358,-18.5185185185185,-18.5185185185185,-19.7530864197531,-19.4444444444444,-19.7530864197531,-20.3703703703704,-17.5925925925926,-18.2098765432099,-18.2098765432099,-18.2098765432099,-19.1358024691358,-17.5925925925926,-18.8271604938272,-16.6666666666667,-17.5925925925926,-19.7530864197531,-17.2839506172839,-18.2098765432099,-17.5925925925926
2,-16.7420814479638,-10.8597285067873,-9.50226244343891,-8.82352941176471,-11.5384615384615,-11.0859728506787,-7.23981900452488,-7.23981900452488,-4.07239819004525,-6.56108597285068,-4.75113122171946,-4.97737556561086,-5.88235294117647,-4.97737556561086,-6.78733031674208,-7.23981900452488,-6.10859728506787,-6.33484162895928,-5.65610859728507,-5.42986425339367,-4.97737556561086,-6.56108597285068,-8.3710407239819,-7.01357466063348,-6.10859728506787,-6.78733031674208,-6.33484162895928,-4.29864253393665,-6.33484162895928,-5.42986425339367,-4.75113122171946,-7.01357466063348,-5.88235294117647,-6.33484162895928,-5.42986425339367,-7.23981900452488,-6.33484162895928,-5.88235294117647,-6.33484162895928,-5.20361990950227,-5.65610859728507,-6.78733031674208,-6.10859728506787,-5.42986425339367,-6.78733031674208,-7.9185520361991,-6.78733031674208,-6.78733031674208,-5.65610859728507,-6.10859728506787,-8.1447963800905,-8.59728506787331,-6.56108597285068,-6.33484162895928,-5.65610859728507,-4.97737556561086,-7.23981900452488,-6.33484162895928,-7.01357466063348,-7.01357466063348,-6.10859728506787,-7.23981900452488,-6.56108597285068,-8.1447963800905,-5.42986425339367,-6.10859728506787,-5.88235294117647,-5.65610859728507,-6.78733031674208,-6.10859728506787,-6.33484162895928,-7.69230769230769,-6.33484162895928,-5.42986425339367,-7.01357466063348,-6.78733031674208,-7.9185520361991,-7.69230769230769,-7.23981900452488,-5.20361990950227,-6.56108597285068,-6.78733031674208,-4.52488687782805,-6.10859728506787,-5.88235294117647,-5.88235294117647,-5.65610859728507,-6.10859728506787,-5.88235294117647,-4.75113122171946,-6.33484162895928,-7.01357466063348,-6.33484162895928,-6.56108597285068,-6.33484162895928,-6.78733031674208,-5.65610859728507,-6.10859728506787,-6.33484162895928,-4.29864253393665,-7.01357466063348,-5.42986425339367,-6.78733031674208,-7.01357466063348,-5.20361990950227,-7.23981900452488,-7.01357466063348,-7.01357466063348,-7.9185520361991,-5.65610859728507,-7.01357466063348,-6.10859728506787,-7.23981900452488,-8.1447963800905,-7.46606334841629,-6.78733031674208,-7.69230769230769,-5.42986425339367,-6.56108597285068,-6.78733031674208,-7.69230769230769,-7.01357466063348,-7.69230769230769,-7.01357466063348,-7.69230769230769,-6.10859728506787,-7.46606334841629,-4.29864253393665,-5.42986425339367,-5.65610859728507,-7.9185520361991,-6.78733031674208,-6.56108597285068,-7.01357466063348,-5.88235294117647,-5.88235294117647,-5.42986425339367,-6.10859728506787,-6.33484162895928,-6.56108597285068,-8.1447963800905,-6.33484162895928,-5.88235294117647,-7.01357466063348,-7.01357466063348,-6.33484162895928,-6.78733031674208,-5.88235294117647,-5.65610859728507,-4.52488687782805,-6.56108597285068,-8.3710407239819,-5.88235294117647,-6.56108597285068,-6.56108597285068,-6.56108597285068,-8.3710407239819,-5.42986425339367,-6.33484162895928,-4.75113122171946,-5.42986425339367,-6.10859728506787,-5.88235294117647,-4.29864253393665,-6.33484162895928,-7.69230769230769,-6.56108597285068,-7.01357466063348,-6.10859728506787,-6.56108597285068,-4.97737556561086,-5.65610859728507,-5.65610859728507,-6.33484162895928,-5.65610859728507,-5.88235294117647,-5.42986425339367,-5.20361990950227,-5.42986425339367,-6.10859728506787,-5.88235294117647,-7.23981900452488,-6.78733031674208,-5.88235294117647,-6.56108597285068,-6.56108597285068,-6.33484162895928,-6.56108597285068,-5.20361990950227,-5.88235294117647,-8.1447963800905,-4.97737556561086,-5.88235294117647,-6.56108597285068,-5.65610859728507,-5.65610859728507,-6.78733031674208,-6.33484162895928,-5.20361990950227,-6.78733031674208,-7.69230769230769,-5.65610859728507,-5.88235294117647,-6.56108597285068,-7.01357466063348,-5.65610859728507,-7.23981900452488,-5.20361990950227,-7.01357466063348,-6.56108597285068,-8.59728506787331,-5.88235294117647,-5.88235294117647,-6.78733031674208,-7.23981900452488,-9.27601809954751,-7.01357466063348,-6.10859728506787,-6.78733031674208,-7.01357466063348,-7.46606334841629,-7.01357466063348,-6.78733031674208,-6.33484162895928,-7.69230769230769,-6.56108597285068,-5.88235294117647,-7.46606334841629,-7.01357466063348,-7.23981900452488,-7.01357466063348,-8.1447963800905,-7.46606334841629,-6.56108597285068,-5.65610859728507,-5.20361990950227,-4.52488687782805,-6.56108597285068,-5.65610859728507,-6.10859728506787,-8.1447963800905,-7.69230769230769,-6.10859728506787,-7.01357466063348,-6.78733031674208,-6.33484162895928,-6.56108597285068
3,-16.3064833005894,-12.37721021611,-9.43025540275049,-11.1984282907662,-14.1453831041257,-12.9666011787819,-9.23379174852652,-13.1630648330059,-14.3418467583497,-11.5913555992141,-12.9666011787819,-14.1453831041257,-11.0019646365422,-14.5383104125737,-11.3948919449902,-10.0196463654224,-10.6090373280943,-13.3595284872299,-13.3595284872299,-12.180746561886,-13.9489194499018,-14.9312377210216,-13.9489194499018,-10.8055009823183,-15.1277013752456,-12.180746561886,-10.4125736738703,-12.37721021611,-13.7524557956778,-11.3948919449902,-8.64440078585462,-10.8055009823183,-13.3595284872299,-13.5559921414538,-10.2161100196464,-11.7878192534381,-9.43025540275049,-13.3595284872299,-10.0196463654224,-9.43025540275049,-11.9842829076621,-11.0019646365422,-13.9489194499018,-14.1453831041257,-12.573673870334,-10.8055009823183,-12.770137524558,-14.1453831041257,-13.1630648330059,-8.44793713163065,-12.573673870334,-9.43025540275049,-10.8055009823183,-14.1453831041257,-13.7524557956778,-11.9842829076621,-7.66208251473477,-13.1630648330059,-11.1984282907662,-10.0196463654224,-11.9842829076621,-13.1630648330059,-12.37721021611,-9.23379174852652,-15.5206286836935,-10.4125736738703,-12.9666011787819,-14.5383104125737,-10.2161100196464,-14.1453831041257,-10.6090373280943,-13.5559921414538,-12.9666011787819,-11.1984282907662,-10.2161100196464,-12.37721021611,-13.3595284872299,-10.0196463654224,-12.770137524558,-12.180746561886,-12.37721021611,-14.5383104125737,-13.5559921414538,-14.1453831041257,-12.37721021611,-15.3241650294695,-13.9489194499018,-9.82318271119843,-13.7524557956778,-10.8055009823183,-12.37721021611,-9.23379174852652,-8.84086444007859,-10.8055009823183,-13.5559921414538,-12.37721021611,-10.2161100196464,-12.180746561886,-12.9666011787819,-13.7524557956778,-9.43025540275049,-12.573673870334,-14.1453831041257,-10.0196463654224,-13.1630648330059,-13.7524557956778,-11.7878192534381,-14.3418467583497,-13.1630648330059,-13.7524557956778,-15.1277013752456,-12.9666011787819,-9.03732809430256,-9.03732809430256,-11.3948919449902,-11.0019646365422,-9.43025540275049,-13.9489194499018,-10.4125736738703,-8.84086444007859,-11.5913555992141,-9.62671905697446,-11.3948919449902,-9.62671905697446,-11.1984282907662,-11.1984282907662,-11.3948919449902,-10.2161100196464,-13.7524557956778,-12.180746561886,-14.3418467583497,-11.7878192534381,-12.37721021611,-13.7524557956778,-8.84086444007859,-9.23379174852652,-11.3948919449902,-9.62671905697446,-11.9842829076621,-10.4125736738703,-9.43025540275049,-11.0019646365422,-12.180746561886,-12.770137524558,-13.5559921414538,-13.9489194499018,-9.03732809430256,-10.2161100196464,-11.0019646365422,-11.0019646365422,-9.03732809430256,-10.2161100196464,-12.9666011787819,-13.7524557956778,-13.1630648330059,-9.23379174852652,-12.9666011787819,-11.3948919449902,-10.0196463654224,-13.1630648330059,-12.573673870334,-11.9842829076621,-10.4125736738703,-7.85854616895875,-8.44793713163065,-10.4125736738703,-12.9666011787819,-9.62671905697446,-11.0019646365422,-14.9312377210216,-13.9489194499018,-13.7524557956778,-9.62671905697446,-10.8055009823183,-11.5913555992141,-13.3595284872299,-14.1453831041257,-14.5383104125737,-9.62671905697446,-13.3595284872299,-13.7524557956778,-13.9489194499018,-9.82318271119843,-14.3418467583497,-10.2161100196464,-14.1453831041257,-12.37721021611,-10.2161100196464,-9.62671905697446,-10.6090373280943,-11.3948919449902,-11.1984282907662,-14.3418467583497,-8.64440078585462,-13.7524557956778,-14.5383104125737,-14.1453831041257,-13.3595284872299,-14.1453831041257,-12.770137524558,-11.5913555992141,-11.5913555992141,-12.770137524558,-14.1453831041257,-10.6090373280943,-11.9842829076621,-13.7524557956778,-13.1630648330059,-8.84086444007859,-8.64440078585462,-13.1630648330059,-11.0019646365422,-9.82318271119843,-12.37721021611,-14.1453831041257,-10.4125736738703,-14.1453831041257,-12.9666011787819,-10.0196463654224,-9.62671905697446,-13.7524557956778,-14.3418467583497,-9.23379174852652,-10.2161100196464,-11.1984282907662,-12.770137524558,-9.62671905697446,-11.9842829076621,-13.1630648330059,-9.62671905697446,-10.4125736738703,-11.1984282907662,-12.180746561886,-9.62671905697446,-13.5559921414538,-14.1453831041257,-11.7878192534381,-11.3948919449902,-10.0196463654224,-9.03732809430256,-11.3948919449902,-14.1453831041257,-11.5913555992141,-11.1984282907662,-14.7347740667976,-14.9312377210216,-8.84086444007859
4,-17.3794358507734,-12.1019108280255,-13.1028207461328,-13.3757961783439,-13.1028207461328,-14.6496815286624,-11.9199272065514,-13.9217470427662,-13.3757961783439,-13.6487716105551,-13.557779799818,-13.557779799818,-14.2857142857143,-12.1929026387625,-12.1929026387625,-12.8298453139218,-13.2848043676069,-13.557779799818,-12.7388535031847,-13.466787989081,-12.9208371246588,-12.1929026387625,-13.6487716105551,-13.1938125568699,-14.8316651501365,-13.3757961783439,-13.3757961783439,-13.2848043676069,-12.6478616924477,-12.2838944494995,-12.8298453139218,-14.1947224749773,-13.8307552320291,-14.8316651501365,-13.3757961783439,-12.3748862602366,-13.7397634212921,-12.7388535031847,-13.6487716105551,-13.8307552320291,-12.8298453139218,-14.1947224749773,-13.6487716105551,-13.6487716105551,-13.1028207461328,-12.3748862602366,-12.7388535031847,-12.4658780709736,-12.7388535031847,-12.8298453139218,-12.9208371246588,-13.557779799818,-13.557779799818,-13.6487716105551,-13.2848043676069,-12.9208371246588,-12.9208371246588,-12.9208371246588,-12.9208371246588,-14.1037306642402,-12.8298453139218,-13.1938125568699,-12.5568698817106,-13.9217470427662,-13.3757961783439,-13.7397634212921,-12.7388535031847,-13.0118289353958,-12.1929026387625,-12.2838944494995,-14.5586897179254,-13.1938125568699,-13.0118289353958,-12.7388535031847,-12.0109190172884,-12.9208371246588,-12.7388535031847,-13.8307552320291,-12.3748862602366,-12.5568698817106,-12.7388535031847,-13.7397634212921,-13.557779799818,-13.2848043676069,-12.5568698817106,-12.0109190172884,-13.9217470427662,-13.1938125568699,-13.1028207461328,-12.7388535031847,-14.1037306642402,-12.6478616924477,-13.466787989081,-14.3767060964513,-15.3776160145587,-13.8307552320291,-12.4658780709736,-12.7388535031847,-13.6487716105551,-13.3757961783439,-12.6478616924477,-12.6478616924477,-14.1037306642402,-12.6478616924477,-13.1028207461328,-14.3767060964513,-13.1028207461328,-13.3757961783439,-12.7388535031847,-13.2848043676069,-13.7397634212921,-13.1028207461328,-14.2857142857143,-13.466787989081,-12.3748862602366,-14.0127388535032,-14.0127388535032,-12.7388535031847,-14.2857142857143,-14.1947224749773,-13.557779799818,-13.0118289353958,-12.3748862602366,-12.1929026387625,-12.4658780709736,-12.9208371246588,-12.5568698817106,-13.3757961783439,-12.7388535031847,-12.9208371246588,-13.0118289353958,-12.7388535031847,-13.466787989081,-13.1028207461328,-13.0118289353958,-12.8298453139218,-13.557779799818,-12.8298453139218,-13.1938125568699,-13.0118289353958,-14.6496815286624,-13.7397634212921,-13.8307552320291,-13.1938125568699,-14.1037306642402,-13.557779799818,-12.7388535031847,-11.7379435850773,-14.3767060964513,-13.1938125568699,-13.0118289353958,-14.0127388535032,-12.7388535031847,-12.6478616924477,-13.557779799818,-12.3748862602366,-13.6487716105551,-12.7388535031847,-13.7397634212921,-13.1938125568699,-12.8298453139218,-13.1028207461328,-13.7397634212921,-13.557779799818,-14.0127388535032,-14.3767060964513,-14.3767060964513,-12.4658780709736,-11.7379435850773,-13.557779799818,-12.7388535031847,-14.6496815286624,-13.557779799818,-13.557779799818,-13.6487716105551,-13.466787989081,-13.2848043676069,-14.1947224749773,-13.7397634212921,-14.1947224749773,-14.2857142857143,-12.6478616924477,-13.1028207461328,-13.6487716105551,-14.6496815286624,-13.557779799818,-13.466787989081,-12.9208371246588,-12.1019108280255,-13.557779799818,-13.8307552320291,-12.8298453139218,-12.0109190172884,-12.5568698817106,-13.7397634212921,-13.2848043676069,-13.6487716105551,-11.5559599636033,-12.6478616924477,-12.7388535031847,-13.7397634212921,-11.8289353958144,-13.1028207461328,-13.557779799818,-12.6478616924477,-12.8298453139218,-13.7397634212921,-12.4658780709736,-12.9208371246588,-14.0127388535032,-13.466787989081,-12.5568698817106,-13.0118289353958,-13.557779799818,-11.8289353958144,-15.1956323930846,-13.557779799818,-13.2848043676069,-13.3757961783439,-14.2857142857143,-12.9208371246588,-12.8298453139218,-14.1947224749773,-12.7388535031847,-12.3748862602366,-13.9217470427662,-14.6496815286624,-13.2848043676069,-11.7379435850773,-12.1929026387625,-13.7397634212921,-13.9217470427662,-12.6478616924477,-13.7397634212921,-12.8298453139218,-13.1938125568699,-13.1028207461328,-13.7397634212921,-12.3748862602366,-13.6487716105551,-13.0118289353958,-13.6487716105551,-13.9217470427662,-13.3757961783439,-14.0127388535032,-11.7379435850773,-12.6478616924477
5,-12.1457489878543,-8.36707152496626,-8.09716599190283,-5.53306342780027,-8.77192982456141,-8.77192982456141,-9.58164642375169,-10.1214574898785,-9.31174089068826,-10.391363022942,-9.04183535762483,-10.2564102564103,-9.31174089068826,-8.90688259109311,-10.6612685560054,-10.7962213225371,-11.0661268556005,-10.5263157894737,-10.6612685560054,-11.336032388664,-11.0661268556005,-10.7962213225371,-10.2564102564103,-10.6612685560054,-10.2564102564103,-11.7408906882591,-11.336032388664,-10.391363022942,-9.98650472334683,-10.1214574898785,-11.2010796221322,-10.1214574898785,-9.04183535762483,-10.5263157894737,-10.391363022942,-12.8205128205128,-12.4156545209177,-9.7165991902834,-10.2564102564103,-10.7962213225371,-9.58164642375169,-11.336032388664,-9.85155195681512,-11.2010796221322,-10.1214574898785,-8.90688259109311,-8.77192982456141,-10.391363022942,-10.391363022942,-10.1214574898785,-9.31174089068826,-10.6612685560054,-11.2010796221322,-7.96221322537112,-10.2564102564103,-10.7962213225371,-10.391363022942,-10.2564102564103,-9.7165991902834,-10.5263157894737,-10.6612685560054,-9.85155195681512,-10.6612685560054,-8.63697705802969,-8.23211875843455,-8.23211875843455,-9.98650472334683,-10.391363022942,-8.63697705802969,-10.2564102564103,-10.7962213225371,-9.7165991902834,-10.391363022942,-10.1214574898785,-12.1457489878543,-11.0661268556005,-10.5263157894737,-9.85155195681512,-9.7165991902834,-9.31174089068826,-9.7165991902834,-10.1214574898785,-9.98650472334683,-12.5506072874494,-11.7408906882591,-10.5263157894737,-8.77192982456141,-9.44669365721997,-10.2564102564103,-9.58164642375169,-9.31174089068826,-10.5263157894737,-10.1214574898785,-10.7962213225371,-8.90688259109311,-9.7165991902834,-7.96221322537112,-10.5263157894737,-11.0661268556005,-8.50202429149798,-10.5263157894737,-11.4709851551957,-11.0661268556005,-9.31174089068826,-9.85155195681512,-9.44669365721997,-10.1214574898785,-9.17678812415654,-9.58164642375169,-11.0661268556005,-11.336032388664,-10.9311740890688,-9.58164642375169,-10.2564102564103,-7.96221322537112,-10.1214574898785,-10.2564102564103,-10.5263157894737,-10.9311740890688,-8.23211875843455,-10.391363022942,-8.90688259109311,-9.31174089068826,-10.391363022942,-9.98650472334683,-9.31174089068826,-10.6612685560054,-9.85155195681512,-11.2010796221322,-9.7165991902834,-10.391363022942,-10.2564102564103,-9.98650472334683,-9.31174089068826,-12.0107962213225,-10.1214574898785,-10.2564102564103,-9.58164642375169,-10.6612685560054,-9.58164642375169,-9.31174089068826,-11.2010796221322,-8.77192982456141,-10.2564102564103,-10.5263157894737,-10.1214574898785,-10.2564102564103,-10.5263157894737,-9.98650472334683,-10.5263157894737,-10.6612685560054,-10.9311740890688,-10.1214574898785,-11.336032388664,-10.2564102564103,-8.50202429149798,-10.391363022942,-11.4709851551957,-8.50202429149798,-10.6612685560054,-10.5263157894737,-11.6059379217274,-9.98650472334683,-9.17678812415654,-9.85155195681512,-9.44669365721997,-10.1214574898785,-9.31174089068826,-10.2564102564103,-10.9311740890688,-8.50202429149798,-10.1214574898785,-9.44669365721997,-9.58164642375169,-10.391363022942,-10.1214574898785,-11.2010796221322,-10.7962213225371,-10.6612685560054,-9.31174089068826,-10.1214574898785,-9.44669365721997,-9.04183535762483,-7.69230769230769,-10.6612685560054,-12.0107962213225,-10.2564102564103,-10.6612685560054,-11.0661268556005,-7.01754385964912,-8.77192982456141,-10.5263157894737,-10.1214574898785,-9.85155195681512,-10.391363022942,-9.17678812415654,-9.31174089068826,-9.85155195681512,-10.391363022942,-11.336032388664,-10.9311740890688,-9.17678812415654,-10.6612685560054,-9.85155195681512,-11.6059379217274,-11.0661268556005,-9.98650472334683,-9.58164642375169,-10.391363022942,-9.98650472334683,-10.6612685560054,-10.391363022942,-9.31174089068826,-9.31174089068826,-10.2564102564103,-9.98650472334683,-10.391363022942,-9.44669365721997,-9.7165991902834,-8.77192982456141,-10.5263157894737,-9.85155195681512,-9.31174089068826,-8.90688259109311,-9.7165991902834,-9.85155195681512,-8.63697705802969,-10.5263157894737,-9.85155195681512,-11.4709851551957,-10.2564102564103,-11.0661268556005,-9.85155195681512,-9.85155195681512,-9.31174089068826,-10.391363022942,-9.44669365721997,-9.04183535762483,-9.17678812415654,-10.5263157894737,-9.7165991902834,-8.90688259109311,-9.98650472334683,-10.391363022942,-10.391363022942,-9.7165991902834,-9.31174089068826
