PeriodId,TurnoverRec-75
3,0
5,-100
6,-100
7,-50
9,-100
10,0
11,0
12,-80
13,-80
14,-66.6666666666667
15,-55.5555555555556
16,-36.3636363636364
17,0
18,-11.1111111111111
19,-10
Median,-50
Average,-50
