PeriodId,TurnoverRec-75
1,0
2,0
3,0
4,-5.88235294117647
5,-1.74418604651163
6,-1.59362549800797
7,-1.49253731343284
8,-2.32558139534884
9,-1.58730158730159
10,-0.502512562814073
11,0
12,-3.23741007194245
13,-4.18604651162791
14,-3.69127516778524
15,-3.1055900621118
16,-3.04054054054054
17,-0.246305418719217
18,-0.462962962962965
19,-0.403225806451613
Median,-1.58730158730159
Average,-1.58730158730159
