PeriodId,persist-spreading-44,persist-spreading-53,persist-spreading-56,persist-spreading-59,persist-spreading-62,persist-spreading-65,persist-spreading-68,persist-spreading-71,persist-spreading-74,persist-spreading-77,persist-spreading-80,persist-spreading-83,persist-spreading-86,persist-spreading-89,persist-spreading-92,persist-spreading-95,persist-spreading-98,persist-spreading-101,persist-spreading-104,persist-spreading-107,persist-spreading-110,persist-spreading-113,persist-spreading-116,persist-spreading-119,persist-spreading-122,persist-spreading-125,persist-spreading-128,persist-spreading-131,persist-spreading-134,persist-spreading-137,persist-spreading-140,persist-spreading-143,persist-spreading-146,persist-spreading-149,persist-spreading-152,persist-spreading-155,persist-spreading-158,persist-spreading-161,persist-spreading-164,persist-spreading-167,persist-spreading-170,persist-spreading-173,persist-spreading-176,persist-spreading-179,persist-spreading-182,persist-spreading-185,persist-spreading-188,persist-spreading-191,persist-spreading-194,persist-spreading-197,persist-spreading-200,persist-spreading-203,persist-spreading-206,persist-spreading-209,persist-spreading-212,persist-spreading-215,persist-spreading-218,persist-spreading-221,persist-spreading-224,persist-spreading-227,persist-spreading-230,persist-spreading-233,persist-spreading-236,persist-spreading-239,persist-spreading-242,persist-spreading-245,persist-spreading-248,persist-spreading-251,persist-spreading-254,persist-spreading-257,persist-spreading-260,persist-spreading-263,persist-spreading-266,persist-spreading-269,persist-spreading-272,persist-spreading-275,persist-spreading-278,persist-spreading-281,persist-spreading-284,persist-spreading-287,persist-spreading-290,persist-spreading-293,persist-spreading-296,persist-spreading-299,persist-spreading-302,persist-spreading-305,persist-spreading-308,persist-spreading-311,persist-spreading-314,persist-spreading-317,persist-spreading-320,persist-spreading-323,persist-spreading-326,persist-spreading-329,persist-spreading-332,persist-spreading-335,persist-spreading-338,persist-spreading-341,persist-spreading-344,persist-spreading-347,persist-spreading-350,persist-spreading-353,persist-spreading-356,persist-spreading-359,persist-spreading-362,persist-spreading-365,persist-spreading-368,persist-spreading-371,persist-spreading-374,persist-spreading-377,persist-spreading-380,persist-spreading-10383,persist-spreading-10386,persist-spreading-10389,persist-spreading-10392,persist-spreading-10395,persist-spreading-10398,persist-spreading-10401,persist-spreading-10404,persist-spreading-10407,persist-spreading-10410,persist-spreading-10413,persist-spreading-10416,persist-spreading-10419,persist-spreading-10422,persist-spreading-10425,persist-spreading-10428,persist-spreading-10431,persist-spreading-10434,persist-spreading-10437,persist-spreading-10440,persist-spreading-10443,persist-spreading-10446,persist-spreading-10449,TurnoverRec-20503,TurnoverRec-20506,TurnoverRec-20509,TurnoverRec-20512,TurnoverRec-20515,TurnoverRec-20518,TurnoverRec-20521,TurnoverRec-20524,TurnoverRec-20527,TurnoverRec-20530,TurnoverRec-20533,TurnoverRec-20536,TurnoverRec-20539,TurnoverRec-20542,TurnoverRec-20545,TurnoverRec-20548,TurnoverRec-20551,TurnoverRec-20554,TurnoverRec-20557,TurnoverRec-20560,TurnoverRec-20563,TurnoverRec-20566,TurnoverRec-20569,TurnoverRec-20572,TurnoverRec-20575,TurnoverRec-20578,TurnoverRec-20581,TurnoverRec-20584,TurnoverRec-20587,TurnoverRec-20590,TurnoverRec-20656,TurnoverRec-20659,TurnoverRec-20674,TurnoverRec-20677,TurnoverRec-20680,TurnoverRec-20683,TurnoverRec-20686,TurnoverRec-20689,TurnoverRec-20692,TurnoverRec-20695,TurnoverRec-20698,TurnoverRec-20701,TurnoverRec-20704,TurnoverRec-20707,TurnoverRec-20710,TurnoverRec-20713,TurnoverRec-20716,TurnoverRec-20719,TurnoverRec-20722,TurnoverRec-20725,TurnoverRec-20728,TurnoverRec-20731,TurnoverRec-20734,TurnoverRec-20737,TurnoverRec-20740,TurnoverRec-20743,TurnoverRec-20746,TurnoverRec-20749,TurnoverRec-20752,TurnoverRec-20755,TurnoverRec-20758,TurnoverRec-20761,TurnoverRec-20764,TurnoverRec-20767,TurnoverRec-20770,TurnoverRec-20773,TurnoverRec-20776,TurnoverRec-20779,TurnoverRec-20782,TurnoverRec-20785,TurnoverRec-20788,TurnoverRec-20791,TurnoverRec-20794,TurnoverRec-20797,TurnoverRec-20800,TurnoverRec-20803,TurnoverRec-20806,TurnoverRec-20809,TurnoverRec-20812,TurnoverRec-20815,TurnoverRec-20818,TurnoverRec-20821,TurnoverRec-20824,TurnoverRec-20827,TurnoverRec-20830,TurnoverRec-20833,TurnoverRec-20836,TurnoverRec-20839,TurnoverRec-20842,TurnoverRec-20845,TurnoverRec-20848,TurnoverRec-20851,TurnoverRec-20854,TurnoverRec-20857,TurnoverRec-20860,TurnoverRec-20863,TurnoverRec-20866,TurnoverRec-20869,TurnoverRec-20872,TurnoverRec-20875,TurnoverRec-20878,TurnoverRec-20881,TurnoverRec-20884,TurnoverRec-20887,TurnoverRec-20890,TurnoverRec-20893,TurnoverRec-20896,TurnoverRec-20899,TurnoverRec-20902,TurnoverRec-20905
8,100,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,-50,0,0,0,0,0,0,0,0,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
10,-30,0,0,0,0,0,0,0,0,0,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30
11,-12,0,0,0,0,0,0,0,0,0,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12
12,-12.5,0,0,0,0,0,0,0,0,0,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5
13,-50,0,0,0,0,0,0,0,0,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50
14,-35.3982300884956,0,0,0,0,0,0,0,0,0,-35.3982300884956,-35.3982300884956,-34.5132743362832,-33.6283185840708,-33.6283185840708,-34.5132743362832,-35.3982300884956,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-33.6283185840708,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956,-33.6283185840708,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-33.6283185840708,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-33.6283185840708,-34.5132743362832,-33.6283185840708,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-33.6283185840708,-34.5132743362832,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956,-35.3982300884956,-35.3982300884956,-33.6283185840708,-35.3982300884956,-33.6283185840708,-35.3982300884956,-33.6283185840708,-33.6283185840708,-33.6283185840708,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-35.3982300884956,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-33.6283185840708,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-35.3982300884956,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-33.6283185840708,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-33.6283185840708,-33.6283185840708,-34.5132743362832,-33.6283185840708,-35.3982300884956,-34.5132743362832,-34.5132743362832,-33.6283185840708,-34.5132743362832,-35.3982300884956,-35.3982300884956,-35.3982300884956,-35.3982300884956,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-34.5132743362832,-33.6283185840708,-35.3982300884956,-35.3982300884956,-33.6283185840708,-34.5132743362832,-35.3982300884956,-33.6283185840708,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-35.3982300884956,-35.3982300884956,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-35.3982300884956,-34.5132743362832,-33.6283185840708,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-34.5132743362832,-35.3982300884956,-34.5132743362832,-33.6283185840708,-34.5132743362832,-35.3982300884956,-35.3982300884956,-33.6283185840708,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-33.6283185840708,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956,-34.5132743362832,-34.5132743362832,-34.5132743362832,-34.5132743362832,-35.3982300884956,-35.3982300884956
15,-41.1764705882353,0,0,0,0,0,0,0,0,0,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-40,-40,-41.1764705882353,-40,-40,-40,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-40,-41.1764705882353,-40,-41.1764705882353,-38.8235294117647,-40,-40,-41.1764705882353,-41.1764705882353,-40,-40,-40,-41.1764705882353,-40,-40,-41.1764705882353,-41.1764705882353,-40,-40,-40,-40,-41.1764705882353,-40,-40,-40,-40,-40,-41.1764705882353,-40,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-40,-41.1764705882353,-40,-38.8235294117647,-41.1764705882353,-40,-40,-40,-40,-41.1764705882353,-41.1764705882353,-40,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-40,-40,-41.1764705882353,-40,-41.1764705882353,-38.8235294117647,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-40,-41.1764705882353,-41.1764705882353,-40,-40,-40,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-40,-40,-40,-40,-41.1764705882353,-40,-41.1764705882353,-40,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-40,-40,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-40,-40,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-40,-40,-40,-40,-38.8235294117647,-40,-41.1764705882353,-40,-40,-40,-41.1764705882353,-40,-41.1764705882353,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-40,-40,-40,-40,-41.1764705882353,-40,-41.1764705882353,-40,-40,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-40,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-40,-40,-40,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-41.1764705882353,-40,-41.1764705882353,-41.1764705882353,-40,-40,-40,-40,-41.1764705882353,-40,-40,-40,-40,-40,-40
16,-49.1935483870968,0,0,0,0,0,0,0,0,0,-50,-50.8064516129032,-50,-49.1935483870968,-48.3870967741936,-49.1935483870968,-51.6129032258064,-51.6129032258064,-50.8064516129032,-51.6129032258064,-50.8064516129032,-48.3870967741936,-52.4193548387097,-48.3870967741936,-49.1935483870968,-51.6129032258064,-51.6129032258064,-51.6129032258064,-49.1935483870968,-49.1935483870968,-50.8064516129032,-49.1935483870968,-51.6129032258064,-50,-52.4193548387097,-51.6129032258064,-51.6129032258064,-52.4193548387097,-51.6129032258064,-51.6129032258064,-50,-51.6129032258064,-52.4193548387097,-50.8064516129032,-51.6129032258064,-50,-48.3870967741936,-49.1935483870968,-51.6129032258064,-50.8064516129032,-51.6129032258064,-52.4193548387097,-52.4193548387097,-49.1935483870968,-50.8064516129032,-50.8064516129032,-52.4193548387097,-49.1935483870968,-48.3870967741936,-50,-52.4193548387097,-50.8064516129032,-50.8064516129032,-49.1935483870968,-50.8064516129032,-52.4193548387097,-51.6129032258064,-51.6129032258064,-51.6129032258064,-50.8064516129032,-50.8064516129032,-49.1935483870968,-49.1935483870968,-50.8064516129032,-50,-49.1935483870968,-50,-51.6129032258064,-48.3870967741936,-48.3870967741936,-49.1935483870968,-50.8064516129032,-51.6129032258064,-51.6129032258064,-51.6129032258064,-48.3870967741936,-49.1935483870968,-51.6129032258064,-51.6129032258064,-52.4193548387097,-49.1935483870968,-48.3870967741936,-50,-51.6129032258064,-51.6129032258064,-50,-51.6129032258064,-49.1935483870968,-52.4193548387097,-49.1935483870968,-49.1935483870968,-51.6129032258064,-51.6129032258064,-51.6129032258064,-49.1935483870968,-51.6129032258064,-49.1935483870968,-48.3870967741936,-51.6129032258064,-51.6129032258064,-49.1935483870968,-49.1935483870968,-52.4193548387097,-48.3870967741936,-48.3870967741936,-52.4193548387097,-49.1935483870968,-51.6129032258064,-50.8064516129032,-50.8064516129032,-50,-49.1935483870968,-51.6129032258064,-50,-48.3870967741936,-51.6129032258064,-52.4193548387097,-50.8064516129032,-52.4193548387097,-50,-50,-49.1935483870968,-49.1935483870968,-48.3870967741936,-50.8064516129032,-51.6129032258064,-51.6129032258064,-48.3870967741936,-49.1935483870968,-50.8064516129032,-49.1935483870968,-50,-51.6129032258064,-50,-49.1935483870968,-49.1935483870968,-48.3870967741936,-51.6129032258064,-51.6129032258064,-49.1935483870968,-51.6129032258064,-48.3870967741936,-52.4193548387097,-49.1935483870968,-48.3870967741936,-51.6129032258064,-50.8064516129032,-51.6129032258064,-51.6129032258064,-50,-48.3870967741936,-48.3870967741936,-48.3870967741936,-52.4193548387097,-50,-49.1935483870968,-51.6129032258064,-50,-49.1935483870968,-49.1935483870968,-49.1935483870968,-52.4193548387097,-51.6129032258064,-50.8064516129032,-49.1935483870968,-51.6129032258064,-49.1935483870968,-48.3870967741936,-49.1935483870968,-49.1935483870968,-51.6129032258064,-51.6129032258064,-51.6129032258064,-51.6129032258064,-48.3870967741936,-51.6129032258064,-48.3870967741936,-51.6129032258064,-51.6129032258064,-50,-52.4193548387097,-49.1935483870968,-51.6129032258064,-51.6129032258064,-50,-50,-50,-50,-49.1935483870968,-52.4193548387097,-52.4193548387097,-50.8064516129032,-48.3870967741936,-51.6129032258064,-48.3870967741936,-52.4193548387097,-49.1935483870968,-51.6129032258064,-49.1935483870968,-49.1935483870968,-51.6129032258064,-51.6129032258064,-51.6129032258064,-50,-51.6129032258064,-49.1935483870968,-51.6129032258064,-49.1935483870968,-51.6129032258064,-50.8064516129032,-51.6129032258064,-48.3870967741936,-48.3870967741936,-51.6129032258064,-49.1935483870968,-52.4193548387097,-51.6129032258064,-51.6129032258064,-50,-50,-50.8064516129032,-50,-52.4193548387097,-50.8064516129032,-48.3870967741936,-51.6129032258064,-48.3870967741936,-50,-50.8064516129032,-51.6129032258064,-50.8064516129032,-51.6129032258064,-49.1935483870968,-51.6129032258064
